Date,USDKRW BOKR Curncy,,,
2019-08-27,1211.2,,,
2019-08-28,1213.9,,,
2019-08-29,1216.4,,,
2019-08-30,1211.2,,,
2019-09-02,1210.8,,,
2019-09-03,1215.6,,,
2019-09-04,1208.2,,,
2019-09-05,1200.2,,,
2019-09-06,1196.9,,,
2019-09-09,1193,,,
2019-09-10,1193.3,,,
2019-09-11,1191,,,
2019-09-16,1183.1,,,
2019-09-17,1190.7,,,
2019-09-18,1191.3,,,
2019-09-19,1193.6,,,
2019-09-20,1188,,,
2019-09-23,1194,,,
2019-09-24,1195.7,,,
2019-09-25,1198.8,,,
2019-09-26,1198.8,,,
2019-09-27,1199.9,,,
2019-09-30,1196.2,,,
2019-10-01,1199,,,
2019-10-02,1206,,,
2019-10-04,1196.8,,,
2019-10-07,1196.6,,,
2019-10-08,1193.1,,,
2019-10-10,1196.2,,,
2019-10-11,1188.8,,,
2019-10-14,1184.9,,,
2019-10-15,1185.2,,,
2019-10-16,1187.8,,,
2019-10-17,1187,,,
2019-10-18,1181.5,,,
2019-10-21,1172,,,
2019-10-22,1169.7,,,
2019-10-23,1172.4,,,
2019-10-24,1172.9,,,
2019-10-25,1173,,,
2019-10-28,1170.7,,,
2019-10-29,1163,,,
2019-10-30,1168.1,,,
2019-10-31,1163.4,,,
2019-11-01,1165.6,,,
2019-11-04,1159.2,,,
2019-11-05,1157.5,,,
2019-11-06,1156.9,,,
2019-11-07,1159.3,,,
2019-11-08,1157.5,,,
2019-11-11,1166.8,,,
2019-11-12,1160.8,,,
2019-11-13,1167.8,,,
2019-11-14,1169.7,,,
2019-11-15,1166.6,,,
2019-11-18,1164.5,,,
2019-11-19,1167.6,,,
2019-11-20,1170.1,,,
2019-11-21,1178.1,,,
2019-11-22,1178.9,,,
2019-11-25,1176,,,
2019-11-26,1176.7,,,
2019-11-27,1177.2,,,
2019-11-28,1179,,,
2019-11-29,1181.2,,,
2019-12-02,1183.1,,,
2019-12-03,1187.2,,,
2019-12-04,1194.3,,,
2019-12-05,1190.2,,,
2019-12-06,1189.6,,,
2019-12-09,1189.9,,,
2019-12-10,1191.3,,,
2019-12-11,1194.7,,,
2019-12-12,1186.8,,,
2019-12-13,1171.7,,,
2019-12-16,1172.3,,,
2019-12-17,1166.2,,,
2019-12-18,1168.8,,,
2019-12-19,1165.6,,,
2019-12-20,1160.6,,,
2019-12-23,1164.3,,,
2019-12-24,1163.9,,,
2019-12-26,1161.8,,,
2019-12-27,1161.5,,,
2019-12-30,1156.4,,,
2020-01-02,1158.1,,,
2020-01-03,1167.1,,,
2020-01-06,1172.1,,,
2020-01-07,1166.4,,,
2020-01-08,1170.8,,,
2020-01-09,1159.1,,,
2020-01-10,1161.3,,,
2020-01-13,1156,,,
2020-01-14,1156.1,,,
2020-01-15,1157,,,
2020-01-16,1161.1,,,
2020-01-17,1159.4,,,
2020-01-20,1158.1,,,
2020-01-21,1167,,,
2020-01-22,1164.6,,,
2020-01-23,1168.7,,,
2020-01-28,1176.7,,,
2020-01-29,1177.2,,,
2020-01-30,1185,,,
2020-01-31,1191.8,,,
2020-02-03,1195,,,
2020-02-04,1187.4,,,
2020-02-05,1191.5,,,
2020-02-06,1179.8,,,
2020-02-07,1186.5,,,
2020-02-10,1187.1,,,
2020-02-11,1181.6,,,
2020-02-12,1179.5,,,
2020-02-13,1182.8,,,
2020-02-14,1183,,,
2020-02-17,1183.9,,,
2020-02-18,1189.5,,,
2020-02-19,1189.3,,,
2020-02-20,1198.7,,,
2020-02-21,1209.2,,,
2020-02-24,1220.2,,,
2020-02-25,1210.3,,,
2020-02-26,1216.9,,,
2020-02-27,1217.2,,,
2020-02-28,1213.7,,,
2020-03-02,1193.7,,,
2020-03-03,1195.2,,,
2020-03-04,1187.8,,,
2020-03-05,1181.2,,,
2020-03-06,1192.3,,,
2020-03-09,1204.2,,,
2020-03-10,1193.2,,,
2020-03-11,1193,,,
2020-03-12,1206.5,,,
2020-03-13,1219.3,,,
2020-03-16,1226,,,
2020-03-17,1243.5,,,
2020-03-18,1245.7,,,
2020-03-19,1285.7,,,
2020-03-20,1246.5,,,
2020-03-23,1266.5,,,
2020-03-24,1249.6,,,
2020-03-25,1229.9,,,
2020-03-26,1232.8,,,
2020-03-27,1210.6,,,
2020-03-30,1224.4,,,
2020-03-31,1217.4,,,
2020-04-01,1230.5,,,
2020-04-02,1228.3,,,
2020-04-03,1230.9,,,
2020-04-06,1229.3,,,
2020-04-07,1221.2,,,
2020-04-08,1220.9,,,
2020-04-09,1219.5,,,
2020-04-10,1208.8,,,
2020-04-13,1217.9,,,
2020-04-14,1217.3,,,
2020-04-16,1228.7,,,
2020-04-17,1217.9,,,
2020-04-20,1220.5,,,
2020-04-21,1229.7,,,
2020-04-22,1232.2,,,
2020-04-23,1229.7,,,
2020-04-24,1235.5,,,
2020-04-27,1226.2,,,
2020-04-28,1225.2,,,
2020-04-29,1218.2,,,
2020-05-04,1229.1,,,
2020-05-06,1222.1,,,
2020-05-07,1225,,,
2020-05-08,1219.9,,,
2020-05-11,1220.5,,,
2020-05-12,1224.8,,,
2020-05-13,1223.8,,,
2020-05-14,1228,,,
2020-05-15,1231,,,
2020-05-18,1232.4,,,
2020-05-19,1225.3,,,
2020-05-20,1230.3,,,
2020-05-21,1230.9,,,
2020-05-22,1237,,,
2020-05-25,1244.2,,,
2020-05-26,1234.3,,,
2020-05-27,1234.4,,,
2020-05-28,1239.6,,,
2020-05-29,1238.5,,,
2020-06-01,1225,,,
2020-06-02,1225.4,,,
2020-06-03,1216.8,,,
2020-06-04,1218.7,,,
2020-06-05,1207.1,,,
2020-06-08,1204.8,,,
2020-06-09,1197.7,,,
2020-06-10,1191.2,,,
2020-06-11,1196.4,,,
2020-06-12,1203.8,,,
2020-06-15,1216,,,
2020-06-16,1207,,,
2020-06-17,1213.9,,,
2020-06-18,1208,,,
2020-06-19,1209.6,,,
2020-06-22,1215.8,,,
2020-06-23,1208.8,,,
2020-06-24,1199.4,,,
2020-06-25,1204.7,,,
2020-06-26,1200.6,,,
2020-06-29,1198.6,,,
2020-06-30,1203,,,
2020-07-01,1203.4,,,
2020-07-02,1200,,,
2020-07-03,1198.6,,,
2020-07-06,1195.8,,,
2020-07-07,1195.7,,,
2020-07-08,1195.5,,,
2020-07-09,1195.5,,,
2020-07-10,1204.5,,,
2020-07-13,1200.9,,,
2020-07-14,1205.7,,,
2020-07-15,1200.5,,,
2020-07-16,1205.6,,,
2020-07-17,1205.1,,,
2020-07-20,1203.2,,,
2020-07-21,1197.8,,,
2020-07-22,1195.3,,,
2020-07-23,1197.3,,,
2020-07-24,1201.5,,,
2020-07-27,1196.1,,,
2020-07-28,1196.9,,,
2020-07-29,1193.1,,,
2020-07-30,1194.4,,,
2020-07-31,1191.3,,,
2020-08-03,1193.4,,,
2020-08-04,1194.1,,,
2020-08-05,1188.8,,,
2020-08-06,1183.5,,,
2020-08-07,1184.7,,,
2020-08-10,1185.6,,,
2020-08-11,1185.6,,,
2020-08-12,1185.3,,,
2020-08-13,1183.3,,,
2020-08-14,1184.6,,,
2020-08-18,1183.7,,,
2020-08-19,1181.2,,,
2020-08-20,1186.9,,,
2020-08-21,1186.3,,,
2020-08-24,1189.1,,,
2020-08-25,1185.1,,,
2020-08-26,1186.8,,,
2020-08-27,1185,,,
2020-08-28,1184.3,,,
2020-08-31,1187.8,,,
2020-09-01,1183,,,
2020-09-02,1185.4,,,
2020-09-03,1188.3,,,
2020-09-04,1189.6,,,
2020-09-07,1188.3,,,
2020-09-08,1186.4,,,
2020-09-09,1189.1,,,
2020-09-10,1184.9,,,
2020-09-11,1186.9,,,
2020-09-14,1183.5,,,
2020-09-15,1179,,,
2020-09-16,1176.1,,,
2020-09-17,1174.4,,,
2020-09-18,1160.3,,,
2020-09-21,1158,,,
2020-09-22,1165,,,
2020-09-23,1164.4,,,
2020-09-24,1172.7,,,
2020-09-25,1172.3,,,
2020-09-28,1173.6,,,
2020-09-29,1169.5,,,
2020-10-05,1163.4,,,
2020-10-06,1161,,,
2020-10-07,1158.2,,,
2020-10-08,1153.3,,,
2020-10-12,1146.8,,,
2020-10-13,1147.1,,,
2020-10-14,1146.9,,,
2020-10-15,1143.2,,,
2020-10-16,1147.4,,,
2020-10-19,1142,,,
2020-10-20,1139.4,,,
2020-10-21,1131.9,,,
2020-10-22,1132.9,,,
2020-10-23,1132.9,,,
2020-10-26,1127.7,,,
2020-10-27,1125.5,,,
2020-10-28,1130.6,,,
2020-10-29,1131.4,,,
2020-10-30,1135.1,,,
2020-11-02,1133.6,,,
2020-11-03,1134.1,,,
2020-11-04,1137.7,,,
2020-11-05,1128.2,,,
2020-11-06,1120.4,,,
2020-11-09,1113.9,,,
2020-11-10,1115.1,,,
2020-11-11,1110,,,
2020-11-12,1114.8,,,
2020-11-13,1115.6,,,
2020-11-16,1109.3,,,
2020-11-17,1106.6,,,
2020-11-18,1103.8,,,
2020-11-19,1115.6,,,
2020-11-20,1114.3,,,
2020-11-23,1110.4,,,
2020-11-24,1112.7,,,
2020-11-25,1108.9,,,
2020-11-26,1104.6,,,
2020-11-27,1103.2,,,
2020-11-30,1106.5,,,
2020-12-01,1106.2,,,
2020-12-02,1100.8,,,
2020-12-03,1097,,,
2020-12-04,1082.1,,,
2020-12-07,1082.1,,,
2020-12-08,1085.4,,,
2020-12-09,1084.8,,,
2020-12-10,1087.7,,,
2020-12-11,1090.3,,,
2020-12-14,1091.8,,,
2020-12-15,1093.3,,,
2020-12-16,1094,,,
2020-12-17,1093.3,,,
2020-12-18,1099.7,,,
2020-12-21,1102.7,,,
2020-12-22,1107.4,,,
2020-12-23,1107.9,,,
2020-12-24,1103,,,
2020-12-28,1096.7,,,
2020-12-29,1092.1,,,
2020-12-30,1086.3,,,
2021-01-04,1082.1,,,
2021-01-05,1087.6,,,
2021-01-06,1085.6,,,
2021-01-07,1087.3,,,
2021-01-08,1089.8,,,
2021-01-11,1097.3,,,
2021-01-12,1099.9,,,
2021-01-13,1095.1,,,
2021-01-14,1098,,,
2021-01-15,1099.4,,,
2021-01-18,1103.9,,,
2021-01-19,1102.9,,,
2021-01-20,1100.3,,,
2021-01-21,1098.2,,,
2021-01-22,1103.2,,,
2021-01-25,1100.7,,,
2021-01-26,1106.5,,,
2021-01-27,1104.4,,,
2021-01-28,1119.6,,,
2021-01-29,1118.8,,,
2021-02-01,1116.5,,,
2021-02-02,1117.7,,,
2021-02-03,1114.9,,,
2021-02-04,1118.5,,,
2021-02-05,1123.7,,,
2021-02-08,1119.6,,,
2021-02-09,1116.6,,,
2021-02-10,1107,,,
2021-02-15,1101.4,,,
2021-02-16,1100.1,,,
2021-02-17,1107.5,,,
2021-02-18,1107.6,,,
2021-02-19,1105.9,,,
2021-02-22,1110.4,,,
2021-02-23,1110.6,,,
2021-02-24,1112.2,,,
2021-02-25,1107.8,,,
2021-02-26,1123.5,,,
2021-03-02,1124,,,
2021-03-03,1120.3,,,
2021-03-04,1125.1,,,
2021-03-05,1126.1,,,
2021-03-08,1133.2,,,
2021-03-09,1140.3,,,
2021-03-10,1142.7,,,
2021-03-11,1135.9,,,
2021-03-12,1133.8,,,
2021-03-15,1136.3,,,
2021-03-16,1129.7,,,
2021-03-17,1130.2,,,
2021-03-18,1123.7,,,
2021-03-19,1130.6,,,
2021-03-22,1128.4,,,
2021-03-23,1129.7,,,
2021-03-24,1133.6,,,
2021-03-25,1133.3,,,
2021-03-26,1129.3,,,
2021-03-29,1131.7,,,
2021-03-30,1133.6,,,
2021-03-31,1131.8,,,
2021-04-01,1131.9,,,
2021-04-02,1127.5,,,
2021-04-05,1127.7,,,
2021-04-06,1119.6,,,
2021-04-07,1116.3,,,
2021-04-08,1117.2,,,
2021-04-09,1121.2,,,
2021-04-12,1124.9,,,
2021-04-13,1125.9,,,
2021-04-14,1116.6,,,
2021-04-15,1117.6,,,
2021-04-16,1116.3,,,
2021-04-19,1117.2,,,
2021-04-20,1112.3,,,
2021-04-21,1118.6,,,
2021-04-22,1117.3,,,
2021-04-23,1117.8,,,
2021-04-26,1113.2,,,
2021-04-27,1110.4,,,
2021-04-28,1113,,,
2021-04-29,1108.2,,,
2021-04-30,1112.3,,,
2021-05-03,1124,,,
2021-05-04,1122.6,,,
2021-05-06,1125.8,,,
2021-05-07,1121.3,,,
2021-05-10,1113.8,,,
2021-05-11,1119.6,,,
2021-05-12,1124.7,,,
2021-05-13,1129.3,,,
2021-05-14,1128.6,,,
2021-05-17,1134.8,,,
2021-05-18,1130.5,,,
2021-05-20,1132,,,
2021-05-21,1127,,,
2021-05-24,1127.1,,,
2021-05-25,1122,,,
2021-05-26,1116.9,,,
2021-05-27,1118.1,,,
2021-05-28,1115.5,,,
2021-05-31,1110.9,,,
2021-06-01,1105.9,,,
2021-06-02,1113.3,,,
2021-06-03,1113.6,,,
2021-06-04,1116.5,,,
2021-06-07,1112.9,,,
2021-06-08,1114.2,,,
2021-06-09,1115.4,,,
2021-06-10,1115.8,,,
2021-06-11,1110.8,,,
2021-06-14,1116.7,,,
2021-06-15,1117,,,
2021-06-16,1117.2,,,
2021-06-17,1130.4,,,
2021-06-18,1132.3,,,
2021-06-21,1134.7,,,
2021-06-22,1131.9,,,
2021-06-23,1137.7,,,
2021-06-24,1134.9,,,
2021-06-25,1127.7,,,
2021-06-28,1130.3,,,
2021-06-29,1128.5,,,
2021-06-30,1126.1,,,
2021-07-01,1133.1,,,
2021-07-02,1135,,,
2021-07-05,1131.8,,,
2021-07-06,1129.7,,,
2021-07-07,1138.1,,,
2021-07-08,1145,,,
2021-07-09,1149.1,,,
2021-07-12,1147,,,
2021-07-13,1145.4,,,
2021-07-14,1148.5,,,
2021-07-15,1141.5,,,
2021-07-16,1139.5,,,
2021-07-19,1147.8,,,
2021-07-20,1150.4,,,
2021-07-21,1154,,,
2021-07-22,1149.9,,,
2021-07-23,1150.8,,,
2021-07-26,1155,,,
2021-07-27,1150.1,,,
2021-07-28,1154.6,,,
2021-07-29,1146.5,,,
2021-07-30,1150.3,,,
2021-08-02,1150.9,,,
2021-08-03,1148.3,,,
2021-08-04,1143.6,,,
2021-08-05,1143.7,,,
2021-08-06,1142.1,,,
2021-08-09,1144.3,,,
2021-08-10,1149.8,,,
2021-08-11,1156.4,,,
2021-08-12,1161.2,,,
2021-08-13,1169,,,
2021-08-17,1176.3,,,
2021-08-18,1168,,,
2021-08-19,1176.2,,,
2021-08-20,1179.6,,,
2021-08-23,1173.7,,,
2021-08-24,1165.6,,,
2021-08-25,1168.1,,,
2021-08-26,1170.5,,,
2021-08-27,1169.2,,,
2021-08-30,1167,,,
2021-08-31,1159.5,,,
2021-09-01,1157.2,,,
2021-09-02,1161.5,,,
2021-09-03,1157,,,
2021-09-06,1156.5,,,
2021-09-07,1157.8,,,
2021-09-08,1166.7,,,
2021-09-09,1169.2,,,
