Date,USDSGD Curncy
2018-10-30,1.3849
2018-10-31,1.3857
2018-11-01,1.3764
2018-11-02,1.3757
2018-11-05,1.375
2018-11-06,1.3734
2018-11-07,1.3719
2018-11-08,1.3757
2018-11-09,1.3791
2018-11-12,1.3842
2018-11-13,1.3798
2018-11-14,1.3791
2018-11-15,1.375
2018-11-16,1.3731
2018-11-19,1.3724
2018-11-20,1.3748
2018-11-21,1.3727
2018-11-22,1.3731
2018-11-23,1.3749
2018-11-26,1.3748
2018-11-27,1.3776
2018-11-28,1.3729
2018-11-29,1.3704
2018-11-30,1.3724
2018-12-03,1.3673
2018-12-04,1.3653
2018-12-05,1.367
2018-12-06,1.3694
2018-12-07,1.37
2018-12-10,1.3737
2018-12-11,1.3738
2018-12-12,1.3722
2018-12-13,1.3714
2018-12-14,1.3764
2018-12-17,1.3728
2018-12-18,1.3703
2018-12-19,1.3725
2018-12-20,1.3707
2018-12-21,1.3738
2018-12-24,1.3735
2018-12-25,1.3726
2018-12-26,1.3721
2018-12-27,1.3708
2018-12-28,1.3663
2018-12-31,1.3629
2019-01-01,1.3632
2019-01-02,1.3665
2019-01-03,1.3641
2019-01-04,1.3593
2019-01-07,1.3562
2019-01-08,1.3581
2019-01-09,1.3533
2019-01-10,1.3526
2019-01-11,1.3534
2019-01-14,1.3535
2019-01-15,1.3566
2019-01-16,1.3552
2019-01-17,1.3559
2019-01-18,1.3587
2019-01-21,1.3593
2019-01-22,1.3599
2019-01-23,1.3588
2019-01-24,1.361
2019-01-25,1.3533
2019-01-28,1.3528
2019-01-29,1.3521
2019-01-30,1.3473
2019-01-31,1.3456
2019-02-01,1.35
2019-02-04,1.3528
2019-02-05,1.3517
2019-02-06,1.3559
2019-02-07,1.3564
2019-02-08,1.3563
2019-02-11,1.361
2019-02-12,1.3562
2019-02-13,1.3597
2019-02-14,1.358
2019-02-15,1.3566
2019-02-18,1.3566
2019-02-19,1.3529
2019-02-20,1.3517
2019-02-21,1.3533
2019-02-22,1.3511
2019-02-25,1.3498
2019-02-26,1.3473
2019-02-27,1.3486
2019-02-28,1.3521
2019-03-01,1.3552
2019-03-04,1.3548
2019-03-05,1.3556
2019-03-06,1.3575
2019-03-07,1.3609
2019-03-08,1.3588
2019-03-11,1.358
2019-03-12,1.356
2019-03-13,1.3524
2019-03-14,1.3558
2019-03-15,1.3531
2019-03-18,1.3512
2019-03-19,1.3511
2019-03-20,1.347
2019-03-21,1.349
2019-03-22,1.3526
2019-03-25,1.3501
2019-03-26,1.3523
2019-03-27,1.3554
2019-03-28,1.3565
2019-03-29,1.3557
2019-04-01,1.3544
2019-04-02,1.355
2019-04-03,1.3537
2019-04-04,1.3547
2019-04-05,1.3549
2019-04-08,1.3545
2019-04-09,1.3536
2019-04-10,1.3518
2019-04-11,1.3562
2019-04-12,1.3529
2019-04-15,1.353
2019-04-16,1.3545
2019-04-17,1.3528
2019-04-18,1.3559
2019-04-19,1.3552
2019-04-22,1.3561
2019-04-23,1.357
2019-04-24,1.3619
2019-04-25,1.3631
2019-04-26,1.362
2019-04-29,1.3616
2019-04-30,1.3608
2019-05-01,1.361
2019-05-02,1.3626
2019-05-03,1.3605
2019-05-06,1.3631
2019-05-07,1.3629
2019-05-08,1.3624
2019-05-09,1.3641
2019-05-10,1.3626
2019-05-13,1.3705
2019-05-14,1.3689
2019-05-15,1.3683
2019-05-16,1.3725
2019-05-17,1.3774
2019-05-20,1.3766
2019-05-21,1.377
2019-05-22,1.3792
2019-05-23,1.3804
2019-05-24,1.3753
2019-05-27,1.3752
2019-05-28,1.3795
2019-05-29,1.3812
2019-05-30,1.3791
2019-05-31,1.3748
2019-06-03,1.3666
2019-06-04,1.3663
2019-06-05,1.3662
2019-06-06,1.3641
2019-06-07,1.362
2019-06-10,1.3664
2019-06-11,1.3642
2019-06-12,1.3668
2019-06-13,1.3668
2019-06-14,1.3716
2019-06-17,1.3709
2019-06-18,1.367
2019-06-19,1.363
2019-06-20,1.3563
2019-06-21,1.3552
2019-06-24,1.3535
2019-06-25,1.3545
2019-06-26,1.3548
2019-06-27,1.3534
2019-06-28,1.353
2019-07-01,1.3558
2019-07-02,1.3561
2019-07-03,1.3562
2019-07-04,1.3561
2019-07-05,1.3596
2019-07-08,1.3599
2019-07-09,1.3615
2019-07-10,1.3585
2019-07-11,1.3572
2019-07-12,1.357
2019-07-15,1.3562
2019-07-16,1.3585
2019-07-17,1.3609
2019-07-18,1.3567
2019-07-19,1.3604
2019-07-22,1.3609
2019-07-23,1.3655
2019-07-24,1.3646
2019-07-25,1.3674
2019-07-26,1.3696
2019-07-29,1.3703
2019-07-30,1.3705
2019-07-31,1.3743
2019-08-01,1.377
2019-08-02,1.3773
2019-08-05,1.3847
2019-08-06,1.3816
2019-08-07,1.3826
2019-08-08,1.382
2019-08-09,1.3851
2019-08-12,1.387
2019-08-13,1.3833
2019-08-14,1.39
2019-08-15,1.389
2019-08-16,1.3845
2019-08-19,1.3866
2019-08-20,1.3849
2019-08-21,1.3836
2019-08-22,1.3855
2019-08-23,1.387
2019-08-26,1.3881
2019-08-27,1.3893
2019-08-28,1.3888
2019-08-29,1.3877
2019-08-30,1.3872
2019-09-02,1.3907
2019-09-03,1.3905
2019-09-04,1.3844
2019-09-05,1.3838
2019-09-06,1.3814
2019-09-09,1.3797
2019-09-10,1.3802
2019-09-11,1.3795
2019-09-12,1.3751
2019-09-13,1.3732
2019-09-16,1.3755
2019-09-17,1.374
2019-09-18,1.3749
2019-09-19,1.3787
2019-09-20,1.3766
2019-09-23,1.378
2019-09-24,1.3758
2019-09-25,1.3787
2019-09-26,1.3818
2019-09-27,1.3817
2019-09-30,1.3819
2019-10-01,1.3849
2019-10-02,1.3842
2019-10-03,1.3801
2019-10-04,1.3787
2019-10-07,1.381
2019-10-08,1.3825
2019-10-09,1.3808
2019-10-10,1.3757
2019-10-11,1.3733
2019-10-14,1.3696
2019-10-15,1.3708
2019-10-16,1.37
2019-10-17,1.3645
2019-10-18,1.3641
2019-10-21,1.361
2019-10-22,1.3627
2019-10-23,1.3623
2019-10-24,1.3636
2019-10-25,1.3632
2019-10-28,1.3622
2019-10-29,1.3623
2019-10-30,1.3621
2019-10-31,1.3603
2019-11-01,1.3577
2019-11-04,1.359
2019-11-05,1.3583
2019-11-06,1.3594
2019-11-07,1.3576
2019-11-08,1.359
2019-11-11,1.3608
2019-11-12,1.3619
2019-11-13,1.3628
2019-11-14,1.362
2019-11-15,1.3605
2019-11-18,1.3605
2019-11-19,1.3609
2019-11-20,1.3622
2019-11-21,1.3631
2019-11-22,1.3642
2019-11-25,1.3648
2019-11-26,1.3641
2019-11-27,1.3652
2019-11-28,1.3659
2019-11-29,1.3677
2019-12-02,1.3661
2019-12-03,1.3644
2019-12-04,1.3633
2019-12-05,1.3607
2019-12-06,1.3606
2019-12-09,1.3594
2019-12-10,1.3584
2019-12-11,1.3573
2019-12-12,1.3544
2019-12-13,1.3533
2019-12-16,1.3545
2019-12-17,1.355
2019-12-18,1.3553
2019-12-19,1.3552
2019-12-20,1.3552
2019-12-23,1.3558
2019-12-24,1.3557
2019-12-25,1.3551
2019-12-26,1.3543
2019-12-27,1.3523
2019-12-30,1.3486
2019-12-31,1.3459
2020-01-01,1.3449
2020-01-02,1.3471
2020-01-03,1.3493
2020-01-06,1.3493
2020-01-07,1.3497
2020-01-08,1.3511
2020-01-09,1.3517
2020-01-10,1.3484
2020-01-13,1.3466
2020-01-14,1.3468
2020-01-15,1.3461
2020-01-16,1.3472
2020-01-17,1.3473
2020-01-20,1.3467
2020-01-21,1.3499
2020-01-22,1.3488
2020-01-23,1.3512
2020-01-24,1.351
2020-01-27,1.3577
2020-01-28,1.3578
2020-01-29,1.3606
2020-01-30,1.3623
2020-01-31,1.3648
2020-02-03,1.3686
2020-02-04,1.3704
2020-02-05,1.3813
2020-02-06,1.3857
2020-02-07,1.3895
2020-02-10,1.3895
2020-02-11,1.3864
2020-02-12,1.3865
2020-02-13,1.3894
2020-02-14,1.3923
2020-02-17,1.3893
2020-02-18,1.3926
2020-02-19,1.3946
2020-02-20,1.401
2020-02-21,1.3978
2020-02-24,1.3998
2020-02-25,1.3988
2020-02-26,1.3977
2020-02-27,1.3952
2020-02-28,1.3932
2020-03-02,1.3905
2020-03-03,1.3883
2020-03-04,1.3846
2020-03-05,1.383
2020-03-06,1.3785
2020-03-09,1.3846
2020-03-10,1.3915
2020-03-11,1.3951
2020-03-12,1.4094
2020-03-13,1.415
2020-03-16,1.4209
2020-03-17,1.4292
2020-03-18,1.4445
2020-03-19,1.4509
2020-03-20,1.4506
2020-03-23,1.461
2020-03-24,1.4463
2020-03-25,1.4474
2020-03-26,1.4312
2020-03-27,1.4268
2020-03-30,1.4248
2020-03-31,1.422
2020-04-01,1.4361
2020-04-02,1.4312
2020-04-03,1.4393
2020-04-06,1.4325
2020-04-07,1.4233
2020-04-08,1.4258
2020-04-09,1.4171
2020-04-10,1.4129
2020-04-13,1.4155
2020-04-14,1.4139
2020-04-15,1.4236
2020-04-16,1.4279
2020-04-17,1.4231
2020-04-20,1.421
2020-04-21,1.4318
2020-04-22,1.4274
2020-04-23,1.4237
2020-04-24,1.4242
2020-04-27,1.4187
2020-04-28,1.4172
2020-04-29,1.412
2020-04-30,1.4099
2020-05-01,1.4155
2020-05-04,1.4168
2020-05-05,1.4156
2020-05-06,1.4206
2020-05-07,1.4148
2020-05-08,1.4129
2020-05-11,1.4171
2020-05-12,1.4178
2020-05-13,1.42
2020-05-14,1.4235
2020-05-15,1.4268
2020-05-18,1.4183
2020-05-19,1.4167
2020-05-20,1.413
2020-05-21,1.4175
2020-05-22,1.4249
2020-05-25,1.4248
2020-05-26,1.4162
2020-05-27,1.4204
2020-05-28,1.4176
2020-05-29,1.4135
2020-06-01,1.4074
2020-06-02,1.4004
2020-06-03,1.3979
2020-06-04,1.3983
2020-06-05,1.3935
2020-06-08,1.3879
2020-06-09,1.3892
2020-06-10,1.3833
2020-06-11,1.3931
2020-06-12,1.3926
2020-06-15,1.3918
2020-06-16,1.3947
2020-06-17,1.3934
2020-06-18,1.3941
2020-06-19,1.3974
2020-06-22,1.3924
2020-06-23,1.3911
2020-06-24,1.3933
2020-06-25,1.3914
2020-06-26,1.3935
2020-06-29,1.3935
2020-06-30,1.3936
2020-07-01,1.3937
2020-07-02,1.3947
2020-07-03,1.3945
2020-07-06,1.3921
2020-07-07,1.3951
2020-07-08,1.3912
2020-07-09,1.3921
2020-07-10,1.391
2020-07-13,1.3905
2020-07-14,1.392
2020-07-15,1.3893
2020-07-16,1.3925
2020-07-17,1.3902
2020-07-20,1.3889
2020-07-21,1.383
2020-07-22,1.3856
2020-07-23,1.386
2020-07-24,1.3824
2020-07-27,1.3787
2020-07-28,1.379
2020-07-29,1.3737
2020-07-30,1.3722
2020-07-31,1.3745
2020-08-03,1.3761
2020-08-04,1.3732
2020-08-05,1.3698
2020-08-06,1.3688
2020-08-07,1.3727
2020-08-10,1.3739
2020-08-11,1.3734
2020-08-12,1.3721
2020-08-13,1.3728
2020-08-14,1.3709
2020-08-17,1.3679
2020-08-18,1.3646
2020-08-19,1.3701
2020-08-20,1.3671
2020-08-21,1.3717
2020-08-24,1.3707
2020-08-25,1.368
2020-08-26,1.3656
2020-08-27,1.3662
2020-08-28,1.3581
2020-08-31,1.3603
2020-09-01,1.3614
2020-09-02,1.3625
2020-09-03,1.3646
2020-09-04,1.3647
2020-09-07,1.3662
2020-09-08,1.3708
2020-09-09,1.3664
2020-09-10,1.3699
2020-09-11,1.3678
2020-09-14,1.3644
2020-09-15,1.361
2020-09-16,1.3586
2020-09-17,1.357
2020-09-18,1.3599
2020-09-21,1.3622
2020-09-22,1.3653
2020-09-23,1.3723
2020-09-24,1.376
2020-09-25,1.3776
2020-09-28,1.373
2020-09-29,1.3688
2020-09-30,1.3654
2020-10-01,1.3635
2020-10-02,1.3638
2020-10-05,1.3607
2020-10-06,1.3629
2020-10-07,1.3597
2020-10-08,1.3582
2020-10-09,1.3548
2020-10-12,1.3572
2020-10-13,1.3602
2020-10-14,1.3573
2020-10-15,1.3599
2020-10-16,1.3582
2020-10-19,1.3578
2020-10-20,1.3574
2020-10-21,1.3544
2020-10-22,1.3569
2020-10-23,1.3579
2020-10-26,1.3614
2020-10-27,1.3606
2020-10-28,1.3653
2020-10-29,1.3671
2020-10-30,1.3664
2020-11-02,1.3654
2020-11-03,1.3605
2020-11-04,1.3584
2020-11-05,1.3504
2020-11-06,1.3486
2020-11-09,1.3478
2020-11-10,1.3487
2020-11-11,1.3494
2020-11-12,1.3494
2020-11-13,1.3479
2020-11-16,1.3454
2020-11-17,1.3428
2020-11-18,1.3422
2020-11-19,1.3447
2020-11-20,1.3435
2020-11-23,1.3448
2020-11-24,1.3424
2020-11-25,1.3402
2020-11-26,1.3388
2020-11-27,1.3383
2020-11-30,1.3416
2020-12-01,1.338
2020-12-02,1.3391
2020-12-03,1.3345
2020-12-04,1.3358
2020-12-07,1.3366
2020-12-08,1.3375
2020-12-09,1.3378
2020-12-10,1.3354
2020-12-11,1.3368
2020-12-14,1.3352
2020-12-15,1.3327
2020-12-16,1.3292
2020-12-17,1.326
2020-12-18,1.3275
2020-12-21,1.3325
2020-12-22,1.3359
2020-12-23,1.3316
2020-12-24,1.3289
2020-12-25,1.3296
2020-12-28,1.3298
2020-12-29,1.3273
2020-12-30,1.3234
2020-12-31,1.3221
2021-01-01,1.3219
2021-01-04,1.3206
2021-01-05,1.3176
2021-01-06,1.3179
2021-01-07,1.3246
2021-01-08,1.3255
2021-01-11,1.3309
2021-01-12,1.3233
2021-01-13,1.3271
2021-01-14,1.3255
2021-01-15,1.3297
2021-01-18,1.3313
2021-01-19,1.3294
2021-01-20,1.3248
2021-01-21,1.3228
2021-01-22,1.3286
2021-01-25,1.3278
2021-01-26,1.3247
2021-01-27,1.329
2021-01-28,1.3292
2021-01-29,1.329
2021-02-01,1.3329
2021-02-02,1.3322
2021-02-03,1.333
2021-02-04,1.3375
2021-02-05,1.3346
2021-02-08,1.3327
2021-02-09,1.3259
2021-02-10,1.3262
2021-02-11,1.325
2021-02-12,1.3251
2021-02-15,1.3231
2021-02-16,1.327
2021-02-17,1.3288
2021-02-18,1.3272
2021-02-19,1.324
2021-02-22,1.3218
2021-02-23,1.3202
2021-02-24,1.3197
2021-02-25,1.3257
2021-02-26,1.3326
2021-03-01,1.3279
2021-03-02,1.33
2021-03-03,1.3326
2021-03-04,1.3373
2021-03-05,1.3421
2021-03-08,1.3508
2021-03-09,1.3436
2021-03-10,1.3438
2021-03-11,1.3395
2021-03-12,1.3449
2021-03-15,1.3459
2021-03-16,1.3456
2021-03-17,1.3401
2021-03-18,1.3437
2021-03-19,1.3422
2021-03-22,1.3414
2021-03-23,1.3443
2021-03-24,1.3461
2021-03-25,1.3487
2021-03-26,1.3456
2021-03-29,1.3478
2021-03-30,1.3478
2021-03-31,1.3448
2021-04-01,1.3452
2021-04-02,1.3461
2021-04-05,1.3421
2021-04-06,1.339
2021-04-07,1.3413
2021-04-08,1.3404
2021-04-09,1.3415
2021-04-12,1.3411
2021-04-13,1.3413
2021-04-14,1.336
2021-04-15,1.3346
2021-04-16,1.3341
2021-04-19,1.3303
2021-04-20,1.3293
2021-04-21,1.329
2021-04-22,1.3298
2021-04-23,1.3269
2021-04-26,1.3257
2021-04-27,1.3262
2021-04-28,1.3252
2021-04-29,1.3267
2021-04-30,1.3308
2021-05-03,1.3296
2021-05-04,1.3366
2021-05-05,1.3355
2021-05-06,1.3333
2021-05-07,1.3248
2021-05-10,1.3257
2021-05-11,1.3255
2021-05-12,1.3338
2021-05-13,1.3335
2021-05-14,1.3323
2021-05-17,1.3356
2021-05-18,1.3296
2021-05-19,1.3344
2021-05-20,1.3312
2021-05-21,1.332
2021-05-24,1.3279
2021-05-25,1.3259
2021-05-26,1.3242
2021-05-27,1.3243
2021-05-28,1.3228
2021-05-31,1.3217
2021-06-01,1.3224
2021-06-02,1.3225
2021-06-03,1.3277
2021-06-04,1.3245
2021-06-07,1.3231
2021-06-08,1.324
2021-06-09,1.3242
2021-06-10,1.324
2021-06-11,1.326
2021-06-14,1.3264
2021-06-15,1.3277
2021-06-16,1.3366
2021-06-17,1.3422
2021-06-18,1.3451
2021-06-21,1.3431
2021-06-22,1.3444
2021-06-23,1.3449
2021-06-24,1.343
2021-06-25,1.3423
2021-06-28,1.3432
2021-06-29,1.3453
2021-06-30,1.3454
2021-07-01,1.3488
2021-07-02,1.3467
2021-07-05,1.3453
2021-07-06,1.3476
2021-07-07,1.3491
2021-07-08,1.3525
2021-07-09,1.3511
2021-07-12,1.352
2021-07-13,1.3553
2021-07-14,1.3531
2021-07-15,1.3541
2021-07-16,1.3571
2021-07-19,1.3635
2021-07-20,1.3654
2021-07-21,1.3636
2021-07-22,1.3599
2021-07-23,1.3607
2021-07-26,1.3582
2021-07-27,1.3604
2021-07-28,1.3566
2021-07-29,1.3531
2021-07-30,1.3544
2021-08-02,1.353
2021-08-03,1.3513
2021-08-04,1.351
2021-08-05,1.351
2021-08-06,1.3548
2021-08-09,1.357
2021-08-10,1.3594
2021-08-11,1.3564
2021-08-12,1.3578
2021-08-13,1.355
2021-08-16,1.3558
2021-08-17,1.3624
2021-08-18,1.3607
2021-08-19,1.3647
2021-08-20,1.3623
2021-08-23,1.3563
2021-08-24,1.3543
2021-08-25,1.3528
2021-08-26,1.3537
2021-08-27,1.346
2021-08-30,1.3456
2021-08-31,1.3449
2021-09-01,1.3446
2021-09-02,1.3424
2021-09-03,1.3412
2021-09-06,1.3426
2021-09-07,1.3461
2021-09-08,1.3457
2021-09-09,1.3428
