Date,KOSPI2 Index
2001-09-28,58.91
2001-10-04,61.61
2001-10-05,61.82
2001-10-08,61.04
2001-10-09,62.48
2001-10-10,61.94
2001-10-11,63.71
2001-10-12,63.59
2001-10-15,63.2
2001-10-16,64.2
2001-10-17,64.99
2001-10-18,64.54
2001-10-19,64.98
2001-10-22,64.96
2001-10-23,65.27
2001-10-24,66.81
2001-10-25,66.89
2001-10-26,67.09
2001-10-29,67.73
2001-10-30,65.98
2001-10-31,66.44
2001-11-01,67.24
2001-11-02,68.09
2001-11-05,69.53
2001-11-06,70.03
2001-11-07,69.57
2001-11-08,71.05
2001-11-09,71.6
2001-11-12,72.52
2001-11-13,73.18
2001-11-14,75.52
2001-11-15,75.54
2001-11-16,76.11
2001-11-19,78.13
2001-11-20,76.64
2001-11-21,76.55
2001-11-22,77.78
2001-11-23,80.55
2001-11-26,84.2
2001-11-27,83.65
2001-11-28,78.77
2001-11-29,78.07
2001-11-30,80.03
2001-12-03,80.83
2001-12-04,80.78
2001-12-05,86.14
2001-12-06,85.84
2001-12-07,88.25
2001-12-10,83.41
2001-12-11,83.64
2001-12-12,85.2
2001-12-13,84.36
2001-12-14,82.7
2001-12-17,80.56
2001-12-18,80.18
2001-12-19,80.79
2001-12-20,83.04
2001-12-21,80.43
2001-12-24,80.7
2001-12-26,81.76
2001-12-27,83.71
2001-12-28,86.97
2002-01-02,91.18
2002-01-03,91.52
2002-01-04,94.24
2002-01-07,94.57
2002-01-08,92.21
2002-01-09,94.44
2002-01-10,90.97
2002-01-11,90.96
2002-01-14,93.35
2002-01-15,89.98
2002-01-16,88.99
2002-01-17,89.27
2002-01-18,88.63
2002-01-21,89.72
2002-01-22,90.64
2002-01-23,92.9
2002-01-24,94.88
2002-01-25,97.06
2002-01-28,97.42
2002-01-29,96.48
2002-01-30,93.34
2002-01-31,92.99
2002-02-01,92.46
2002-02-04,91.01
2002-02-05,92.34
2002-02-06,92.47
2002-02-07,90.74
2002-02-08,92.26
2002-02-14,99.99
2002-02-15,98
2002-02-18,98.82
2002-02-19,97.81
2002-02-20,97.11
2002-02-21,98.52
2002-02-22,99.11
2002-02-25,99
2002-02-26,100.23
2002-02-27,102.97
2002-02-28,102.62
2002-03-04,104.41
2002-03-05,105.51
2002-03-06,105.57
2002-03-07,103.65
2002-03-08,103.04
2002-03-11,103.09
2002-03-12,105.57
2002-03-13,105.94
2002-03-14,106.92
2002-03-15,107.06
2002-03-18,107.99
2002-03-19,110.6
2002-03-20,110.31
2002-03-21,110.09
2002-03-22,111.79
2002-03-25,109.43
2002-03-26,109.85
2002-03-27,112.68
2002-03-28,111.39
2002-03-29,111.84
2002-04-01,109.28
2002-04-02,113.24
2002-04-03,114.79
2002-04-04,114.53
2002-04-08,112.08
2002-04-09,110.7
2002-04-10,106.67
2002-04-11,107.5
2002-04-12,109.51
2002-04-15,112.04
2002-04-16,112.97
2002-04-17,116.9
2002-04-18,117.66
2002-04-19,115.75
2002-04-22,115.63
2002-04-23,116.66
2002-04-24,115.7
2002-04-25,110.37
2002-04-26,109.55
2002-04-29,105.61
2002-04-30,106.39
2002-05-02,108.15
2002-05-03,107.55
2002-05-06,103.5
2002-05-07,103.68
2002-05-08,106.02
2002-05-09,104.92
2002-05-10,102.23
2002-05-13,102.83
2002-05-14,105.31
2002-05-15,108.65
2002-05-16,108.05
2002-05-17,110.36
2002-05-20,108.91
2002-05-21,105.19
2002-05-22,108.76
2002-05-23,106.39
2002-05-24,107.84
2002-05-27,106.06
2002-05-28,107.36
2002-05-29,105.65
2002-05-30,103.28
2002-05-31,100.8
2002-06-03,101.93
2002-06-04,102.07
2002-06-05,102.29
2002-06-07,100.37
2002-06-10,102.4
2002-06-11,102.66
2002-06-12,103.14
2002-06-14,103.05
2002-06-17,101.39
2002-06-18,101.48
2002-06-19,97.43
2002-06-20,97.47
2002-06-21,97.72
2002-06-24,96.58
2002-06-25,95.29
2002-06-26,88.61
2002-06-27,89.72
2002-06-28,93.69
2002-07-02,94.08
2002-07-03,94.87
2002-07-04,96.82
2002-07-05,99.34
2002-07-08,98.66
2002-07-09,101.05
2002-07-10,99.86
2002-07-11,95.91
2002-07-12,99.7
2002-07-15,98.51
2002-07-16,97.03
2002-07-18,97.36
2002-07-19,94.9
2002-07-22,90.71
2002-07-23,93.56
2002-07-24,90.78
2002-07-25,90.84
2002-07-26,87.38
2002-07-29,87.8
2002-07-30,90.95
2002-07-31,90.16
2002-08-01,88.77
2002-08-02,87.81
2002-08-05,84.58
2002-08-06,84.42
2002-08-07,85
2002-08-08,85.58
2002-08-09,86.6
2002-08-12,86.92
2002-08-13,88.8
2002-08-14,89.19
2002-08-16,90.21
2002-08-19,90.17
2002-08-20,92.72
2002-08-21,93.84
2002-08-22,93.86
2002-08-23,93.22
2002-08-26,92.4
2002-08-27,90.92
2002-08-28,90.89
2002-08-29,91.06
2002-08-30,92.55
2002-09-02,94.54
2002-09-03,93.01
2002-09-04,90.67
2002-09-05,90.25
2002-09-06,88.76
2002-09-09,87.58
2002-09-10,89.67
2002-09-11,91.14
2002-09-12,93.13
2002-09-13,90.3
2002-09-16,88.43
2002-09-17,91.37
2002-09-18,88.4
2002-09-19,88.41
2002-09-23,85.18
2002-09-24,84.39
2002-09-25,82.6
2002-09-26,83.24
2002-09-27,83.43
2002-09-30,81.37
2002-10-01,82.03
2002-10-02,81.5
2002-10-04,81.91
2002-10-07,78.83
2002-10-08,79.89
2002-10-09,78.02
2002-10-10,73.35
2002-10-11,73.86
2002-10-14,77.27
2002-10-15,79.21
2002-10-16,80.1
2002-10-17,81.16
2002-10-18,84.5
2002-10-21,82.11
2002-10-22,80.34
2002-10-23,82.77
2002-10-24,82.48
2002-10-25,82.65
2002-10-28,85.61
2002-10-29,84.93
2002-10-30,82.97
2002-10-31,83.1
2002-11-01,81.65
2002-11-04,85.04
2002-11-05,84.01
2002-11-06,86.4
2002-11-07,86.25
2002-11-08,85.45
2002-11-11,83.15
2002-11-12,82.74
2002-11-13,82.65
2002-11-14,82.42
2002-11-15,85.26
2002-11-18,84.48
2002-11-19,85.06
2002-11-20,86.5
2002-11-21,87.65
2002-11-22,87.97
2002-11-25,89.68
2002-11-26,89.11
2002-11-27,89.87
2002-11-28,90.72
2002-11-29,92.05
2002-12-02,92.67
2002-12-03,93.52
2002-12-04,90.62
2002-12-05,91.68
2002-12-06,91.03
2002-12-09,89.84
2002-12-10,89.02
2002-12-11,88.51
2002-12-12,90.81
2002-12-13,89.81
2002-12-16,87.72
2002-12-17,89.37
2002-12-18,90.05
2002-12-20,90.19
2002-12-23,87.97
2002-12-24,86.31
2002-12-26,85.59
2002-12-27,83.72
2002-12-30,79.87
2003-01-02,80.72
2003-01-03,84.15
2003-01-06,84.92
2003-01-07,83.03
2003-01-08,82.97
2003-01-09,80.04
2003-01-10,79.93
2003-01-13,82.58
2003-01-14,82.79
2003-01-15,82.52
2003-01-16,82.58
2003-01-17,80.96
2003-01-20,80.72
2003-01-21,80.5
2003-01-22,79.23
2003-01-23,79.57
2003-01-24,77.54
2003-01-27,75.45
2003-01-28,76.46
2003-01-29,74.15
2003-01-30,75.22
2003-02-03,76.3
2003-02-04,76.7
2003-02-05,76.23
2003-02-06,74.74
2003-02-07,73.17
2003-02-10,73.16
2003-02-11,73.01
2003-02-12,74.02
2003-02-13,72.92
2003-02-14,72.86
2003-02-17,76.32
2003-02-18,76.55
2003-02-19,76.22
2003-02-20,76.89
2003-02-21,76.61
2003-02-24,78.32
2003-02-25,75.13
2003-02-26,74.83
2003-02-27,73.8
2003-02-28,72.85
2003-03-03,74.87
2003-03-04,73.07
2003-03-05,70.95
2003-03-06,70.37
2003-03-07,69.33
2003-03-10,69.26
2003-03-11,67.79
2003-03-12,67.65
2003-03-13,67.84
2003-03-14,68.51
2003-03-17,65.64
2003-03-18,68.49
2003-03-19,69.05
2003-03-20,72.4
2003-03-21,73.37
2003-03-24,72.58
2003-03-25,70.7
2003-03-26,70.58
2003-03-27,69.82
2003-03-28,70.77
2003-03-31,68.05
2003-04-01,68.4
2003-04-02,69
2003-04-03,69.28
2003-04-04,70.99
2003-04-07,74.63
2003-04-08,74.83
2003-04-09,72.45
2003-04-10,73.56
2003-04-11,74.22
2003-04-14,75.75
2003-04-15,77.13
2003-04-16,79.26
2003-04-17,78.11
2003-04-18,79.67
2003-04-21,79.06
2003-04-22,76.71
2003-04-23,76.06
2003-04-24,74.79
2003-04-25,72.07
2003-04-28,72.41
2003-04-29,76.15
2003-04-30,76.45
2003-05-02,76.12
2003-05-06,77.01
2003-05-07,78.85
2003-05-09,78.9
2003-05-12,80.45
2003-05-13,78.19
2003-05-14,77.57
2003-05-15,78.8
2003-05-16,77.56
2003-05-19,75.63
2003-05-20,76.4
2003-05-21,76.16
2003-05-22,75.43
2003-05-23,77.56
2003-05-26,78.39
2003-05-27,77.94
2003-05-28,79.82
2003-05-29,80.4
2003-05-30,80.53
2003-06-02,82.55
2003-06-03,80.95
2003-06-04,81.4
2003-06-05,81.74
2003-06-09,82.86
2003-06-10,82.77
2003-06-11,82.93
2003-06-12,83.82
2003-06-13,84.79
2003-06-16,83.72
2003-06-17,85.92
2003-06-18,86.04
2003-06-19,88.11
2003-06-20,87.55
2003-06-23,86.06
2003-06-24,84.67
2003-06-25,86.04
2003-06-26,86.37
2003-06-27,86.53
2003-06-30,85.47
2003-07-01,86.15
2003-07-02,87.61
2003-07-03,87.73
2003-07-04,88.59
2003-07-07,90.07
2003-07-08,90.69
2003-07-09,90.28
2003-07-10,89.61
2003-07-11,90.15
2003-07-14,92.32
2003-07-15,91.41
2003-07-16,91.9
2003-07-18,89.63
2003-07-21,88.88
2003-07-22,89.8
2003-07-23,89.21
2003-07-24,90.11
2003-07-25,90.34
2003-07-28,92.06
2003-07-29,92.73
2003-07-30,91.56
2003-07-31,91.52
2003-08-01,93.46
2003-08-04,92.31
2003-08-05,92.76
2003-08-06,90.84
2003-08-07,91.06
2003-08-08,90.24
2003-08-11,90.39
2003-08-12,89.92
2003-08-13,91.46
2003-08-14,93.38
2003-08-18,93.73
2003-08-19,95.2
2003-08-20,94.87
2003-08-21,97.18
2003-08-22,97.23
2003-08-25,97.45
2003-08-26,96.91
2003-08-27,97.64
2003-08-28,96.71
2003-08-29,97.59
2003-09-01,98.23
2003-09-02,98.54
2003-09-03,98.53
2003-09-04,98.26
2003-09-05,97.93
2003-09-08,97.89
2003-09-09,98.87
2003-09-15,96.94
2003-09-16,98.25
2003-09-17,98.7
2003-09-18,97.53
2003-09-19,96.13
2003-09-22,91.78
2003-09-23,92.3
2003-09-24,93.09
2003-09-25,91.66
2003-09-26,89.51
2003-09-29,89.37
2003-09-30,89.55
2003-10-01,90.63
2003-10-02,92.05
2003-10-06,93.06
2003-10-07,93.65
2003-10-08,93.1
2003-10-09,94.99
2003-10-10,97.98
2003-10-13,97.79
2003-10-14,99.11
2003-10-15,98.79
2003-10-16,100.56
2003-10-17,99.33
2003-10-20,100.58
2003-10-21,101.04
2003-10-22,100.99
2003-10-23,97.59
2003-10-24,96.74
2003-10-27,98.62
2003-10-28,100.53
2003-10-29,101.1
2003-10-30,101.98
2003-10-31,101.44
2003-11-03,102.74
2003-11-04,103.29
2003-11-05,104.56
2003-11-06,102.36
2003-11-07,104.23
2003-11-10,103.16
2003-11-11,102.02
2003-11-12,103.41
2003-11-13,105.89
2003-11-14,105.35
2003-11-17,103.21
2003-11-18,104.11
2003-11-19,100.17
2003-11-20,99.8
2003-11-21,99.94
2003-11-24,97.61
2003-11-25,99.71
2003-11-26,101.6
2003-11-27,101.6
2003-11-28,103.61
2003-12-01,104.9
2003-12-02,104.86
2003-12-03,104.79
2003-12-04,103.99
2003-12-05,101.87
2003-12-08,101.3
2003-12-09,101.64
2003-12-10,102.69
2003-12-11,102.12
2003-12-12,104.32
2003-12-15,106.48
2003-12-16,104.76
2003-12-17,103.05
2003-12-18,104.45
2003-12-19,105.04
2003-12-22,104.16
2003-12-23,103.89
2003-12-24,102.77
2003-12-26,102.43
2003-12-29,102.79
2003-12-30,105.21
2004-01-02,106.65
2004-01-05,107.07
2004-01-06,106.9
2004-01-07,107.54
2004-01-08,107.2
2004-01-09,110.26
2004-01-12,111.1
2004-01-13,110.71
2004-01-14,110.98
2004-01-15,110.34
2004-01-16,110.63
2004-01-19,111.96
2004-01-20,112.63
2004-01-26,113.68
2004-01-27,113.02
2004-01-28,112.59
2004-01-29,111.66
2004-01-30,110.89
2004-02-02,111.68
2004-02-03,109.61
2004-02-04,108.96
2004-02-05,109.77
2004-02-06,111.16
2004-02-09,113.18
2004-02-10,113.46
2004-02-11,114.92
2004-02-12,115.2
2004-02-13,115.75
2004-02-16,115.63
2004-02-17,116.03
2004-02-18,114.87
2004-02-19,115.65
2004-02-20,115.03
2004-02-23,115.05
2004-02-24,113.32
2004-02-25,113.63
2004-02-26,113.44
2004-02-27,115.92
2004-03-02,118.07
2004-03-03,117.57
2004-03-04,119.28
2004-03-05,118.88
2004-03-08,118.1
2004-03-09,116.82
2004-03-10,114.74
2004-03-11,113.87
2004-03-12,111.23
2004-03-15,111.63
2004-03-16,111.49
2004-03-17,114.55
2004-03-18,114.55
2004-03-19,116.02
2004-03-22,113.31
2004-03-23,113.72
2004-03-24,113.18
2004-03-25,112.16
2004-03-26,113.64
2004-03-29,115.1
2004-03-30,114.98
2004-03-31,115.98
2004-04-01,116.34
2004-04-02,116.35
2004-04-06,119.57
2004-04-07,120.05
2004-04-08,121.04
2004-04-09,119.27
2004-04-12,120.99
2004-04-13,120.65
2004-04-14,120.59
2004-04-16,117.97
2004-04-19,118.49
2004-04-20,120.6
2004-04-21,121.93
2004-04-22,120.76
2004-04-23,122.44
2004-04-26,120.3
2004-04-27,119.7
2004-04-28,117.48
2004-04-29,114.01
2004-04-30,112.4
2004-05-03,112.84
2004-05-04,112.92
2004-05-06,108.97
2004-05-07,109.38
2004-05-10,102.94
2004-05-11,102.73
2004-05-12,106.05
2004-05-13,102.14
2004-05-14,99.11
2004-05-17,94.05
2004-05-18,96.09
2004-05-19,100.92
2004-05-20,99.66
2004-05-21,102.13
2004-05-24,103.68
2004-05-25,101.64
2004-05-27,104.09
2004-05-28,105.82
2004-05-31,104.14
2004-06-01,105.74
2004-06-02,104.06
2004-06-03,99.51
2004-06-04,100.95
2004-06-07,105.02
2004-06-08,104.73
2004-06-09,102.59
2004-06-10,100.58
2004-06-11,96.39
2004-06-14,94.9
2004-06-15,96.78
2004-06-16,96.84
2004-06-17,98.02
2004-06-18,95.74
2004-06-21,96.8
2004-06-22,96.48
2004-06-23,95.56
2004-06-24,98.85
2004-06-25,101.08
2004-06-28,99.85
2004-06-29,100.81
2004-06-30,101.85
2004-07-01,100.8
2004-07-02,97.75
2004-07-05,97.91
2004-07-06,98.19
2004-07-07,98.46
2004-07-08,95.78
2004-07-09,96.51
2004-07-12,96.45
2004-07-13,97.11
2004-07-14,95.09
2004-07-15,94.64
2004-07-16,95.6
2004-07-19,97.11
2004-07-20,95.29
2004-07-21,97.51
2004-07-22,96.08
2004-07-23,95.38
2004-07-26,95.22
2004-07-27,95.66
2004-07-28,96.55
2004-07-29,94.59
2004-07-30,95.27
2004-08-02,93.19
2004-08-03,94.21
2004-08-04,94.59
2004-08-05,96.31
2004-08-06,94.84
2004-08-09,96.08
2004-08-10,96.72
2004-08-11,97.23
2004-08-12,99.05
2004-08-13,100.15
2004-08-16,99.72
2004-08-17,98.97
2004-08-18,99.48
2004-08-19,101.18
2004-08-20,100.86
2004-08-23,100.92
2004-08-24,101.5
2004-08-25,102.87
2004-08-26,103.25
2004-08-27,103.38
2004-08-30,103.07
2004-08-31,102.89
2004-09-01,104.69
2004-09-02,105.66
2004-09-03,104.84
2004-09-06,105.52
2004-09-07,104.97
2004-09-08,104.44
2004-09-09,105.39
2004-09-10,107.32
2004-09-13,109.56
2004-09-14,109.27
2004-09-15,109.27
2004-09-16,110.2
2004-09-17,109.32
2004-09-20,110.38
2004-09-21,110.42
2004-09-22,107.53
2004-09-23,106.94
2004-09-24,107.33
2004-09-30,107.69
2004-10-01,109.42
2004-10-04,114.02
2004-10-05,114.04
2004-10-06,114.44
2004-10-07,114.17
2004-10-08,113.82
2004-10-11,113.82
2004-10-12,110.47
2004-10-13,110.42
2004-10-14,109.17
2004-10-15,108.42
2004-10-18,109.24
2004-10-19,110.24
2004-10-20,106.93
2004-10-21,105.78
2004-10-22,106.8
2004-10-25,104.13
2004-10-26,104.98
2004-10-27,104.63
2004-10-28,107.77
2004-10-29,107.99
2004-11-01,108.17
2004-11-02,109.67
2004-11-03,111.58
2004-11-04,110.3
2004-11-05,111.52
2004-11-08,109.34
2004-11-09,109.04
2004-11-10,111.19
2004-11-11,111.24
2004-11-12,113.41
2004-11-15,114.09
2004-11-16,113.3
2004-11-17,114.61
2004-11-18,113.33
2004-11-19,112.07
2004-11-22,109.83
2004-11-23,111.18
2004-11-24,112.74
2004-11-25,112.59
2004-11-26,110.68
2004-11-29,111.62
2004-11-30,113.4
2004-12-01,113.09
2004-12-02,114.06
2004-12-03,113.96
2004-12-06,112.37
2004-12-07,111.01
2004-12-08,112.16
2004-12-09,110.88
2004-12-10,108.57
2004-12-13,108.36
2004-12-14,109.38
2004-12-15,111.87
2004-12-16,112.51
2004-12-17,112.63
2004-12-20,113.45
2004-12-21,113.51
2004-12-22,113.66
2004-12-23,112.54
2004-12-24,113.15
2004-12-27,113
2004-12-28,113.25
2004-12-29,113.84
2004-12-30,115.25
2005-01-03,115.36
2005-01-04,114.77
2005-01-05,114.65
2005-01-06,112.94
2005-01-07,112.71
2005-01-10,113.27
2005-01-11,114.66
2005-01-12,114.09
2005-01-13,115.01
2005-01-14,117.82
2005-01-17,119.91
2005-01-18,119.5
2005-01-19,118.9
2005-01-20,118.02
2005-01-21,119.4
2005-01-24,119.83
2005-01-25,118.91
2005-01-26,120.51
2005-01-27,120.16
2005-01-28,119.65
2005-01-31,121.06
2005-02-01,120
2005-02-02,119.74
2005-02-03,120.64
2005-02-04,121.3
2005-02-07,123.2
2005-02-11,122.84
2005-02-14,124.94
2005-02-15,125.48
2005-02-16,125.85
2005-02-17,125.93
2005-02-18,127.43
2005-02-21,128.09
2005-02-22,126.74
2005-02-23,125.53
2005-02-24,127.81
2005-02-25,129.13
2005-02-28,130.85
2005-03-02,130.14
2005-03-03,130.61
2005-03-04,130.61
2005-03-07,130.11
2005-03-08,129.21
2005-03-09,130.26
2005-03-10,128.76
2005-03-11,131.97
2005-03-14,131.47
2005-03-15,127.95
2005-03-16,128.17
2005-03-17,126.68
2005-03-18,126.82
2005-03-21,126.84
2005-03-22,126.87
2005-03-23,125.16
2005-03-24,123.8
2005-03-25,125.07
2005-03-28,126.72
2005-03-29,124.13
2005-03-30,123.49
2005-03-31,124.78
2005-04-01,126.88
2005-04-04,127.22
2005-04-06,127.85
2005-04-07,127.92
2005-04-08,128.44
2005-04-11,127.59
2005-04-12,127.24
2005-04-13,127.28
2005-04-14,123.29
2005-04-15,122.41
2005-04-18,119.76
2005-04-19,120.5
2005-04-20,121.05
2005-04-21,121.31
2005-04-22,121.36
2005-04-25,122.08
2005-04-26,121.92
2005-04-27,119.96
2005-04-28,118.36
2005-04-29,117.58
2005-05-02,118.46
2005-05-03,117.89
2005-05-04,119.95
2005-05-06,121.26
2005-05-09,120.48
2005-05-10,120.4
2005-05-11,119.02
2005-05-12,118.69
2005-05-13,118.87
2005-05-16,119.65
2005-05-17,119.51
2005-05-18,120.08
2005-05-19,123.04
2005-05-20,123.02
2005-05-23,122.87
2005-05-24,122.91
2005-05-25,121.37
2005-05-26,121.7
2005-05-27,123.89
2005-05-30,124.64
2005-05-31,124.84
2005-06-01,124.9
2005-06-02,125.04
2005-06-03,125.7
2005-06-07,124.79
2005-06-08,125.62
2005-06-09,127.22
2005-06-10,127.68
2005-06-13,127.65
2005-06-14,126.9
2005-06-15,129.27
2005-06-16,129.27
2005-06-17,129.33
2005-06-20,128.17
2005-06-21,127.66
2005-06-22,129.24
2005-06-23,130.39
2005-06-24,129.08
2005-06-27,127.45
2005-06-28,127.92
2005-06-29,128.41
2005-06-30,129.43
2005-07-01,130.59
2005-07-04,130.95
2005-07-05,130.54
2005-07-06,130.65
2005-07-07,131.72
2005-07-08,131.28
2005-07-11,133.88
2005-07-12,134.26
2005-07-13,135.25
2005-07-14,136.98
2005-07-15,136.48
2005-07-18,136.78
2005-07-19,138.66
2005-07-20,138.57
2005-07-21,138.62
2005-07-22,138.37
2005-07-25,140.55
2005-07-26,140.53
2005-07-27,140.73
2005-07-28,142.38
2005-07-29,143.32
2005-08-01,143.96
2005-08-02,144.3
2005-08-03,144.21
2005-08-04,143.52
2005-08-05,140.7
2005-08-08,140.49
2005-08-09,142.11
2005-08-10,142.7
2005-08-11,145.35
2005-08-12,146.04
2005-08-16,144.3
2005-08-17,143.87
2005-08-18,141.16
2005-08-19,140.68
2005-08-22,144.4
2005-08-23,144.27
2005-08-24,141.27
2005-08-25,141.75
2005-08-26,140.36
2005-08-29,137.42
2005-08-30,138.68
2005-08-31,140.09
2005-09-01,143.13
2005-09-02,144.3
2005-09-05,144.06
2005-09-06,145.21
2005-09-07,147.95
2005-09-08,148.41
2005-09-09,149.34
2005-09-12,150.13
2005-09-13,150.29
2005-09-14,152.03
2005-09-15,151.99
2005-09-16,152.55
2005-09-20,154.69
2005-09-21,155.34
2005-09-22,155.71
2005-09-23,152.39
2005-09-26,156.39
2005-09-27,156.52
2005-09-28,158.88
2005-09-29,159.06
2005-09-30,157.55
2005-10-04,160.43
2005-10-05,158.1
2005-10-06,154.65
2005-10-07,154.4
2005-10-10,157.82
2005-10-11,160.06
2005-10-12,156.33
2005-10-13,152.85
2005-10-14,152.48
2005-10-17,150.85
2005-10-18,152.26
2005-10-19,148.11
2005-10-20,149.41
2005-10-21,152.22
2005-10-24,152.27
2005-10-25,151.76
2005-10-26,151.45
2005-10-27,149.88
2005-10-28,146.55
2005-10-31,148.84
2005-11-01,152.98
2005-11-02,155.6
2005-11-03,156.89
2005-11-04,157.28
2005-11-07,156.75
2005-11-08,157.72
2005-11-09,157.87
2005-11-10,158.69
2005-11-11,161.81
2005-11-14,162.02
2005-11-15,161.49
2005-11-16,163.24
2005-11-17,163.38
2005-11-18,163.74
2005-11-21,163.1
2005-11-22,159.68
2005-11-23,164.47
2005-11-24,165.56
2005-11-25,165.51
2005-11-28,165.52
2005-11-29,163.7
2005-11-30,165.95
2005-12-01,166.97
2005-12-02,167.56
2005-12-05,168.23
2005-12-06,169.24
2005-12-07,170.21
2005-12-08,170.13
2005-12-09,169.16
2005-12-12,171.35
2005-12-13,171.65
2005-12-14,171.15
2005-12-15,171.56
2005-12-16,169.45
2005-12-19,171.91
2005-12-20,172.05
2005-12-21,173.95
2005-12-22,173.89
2005-12-23,175.11
2005-12-26,176.27
2005-12-27,177.2
2005-12-28,176.16
2005-12-29,177.43
2006-01-02,178.29
2006-01-03,178.81
2006-01-04,179.91
2006-01-05,178.82
2006-01-06,180.87
2006-01-09,180.3
2006-01-10,178.98
2006-01-11,178.67
2006-01-12,179.65
2006-01-13,181.71
2006-01-16,182.39
2006-01-17,178.27
2006-01-18,173.81
2006-01-19,174.93
2006-01-20,170.6
2006-01-23,168.04
2006-01-24,171.79
2006-01-25,173.52
2006-01-26,174.71
2006-01-27,178.64
2006-01-31,180.65
2006-02-01,178.07
2006-02-02,177.92
2006-02-03,172.67
2006-02-06,173.66
2006-02-07,172.39
2006-02-08,169.44
2006-02-09,170.93
2006-02-10,172.68
2006-02-13,170.61
2006-02-14,171.65
2006-02-15,168.31
2006-02-16,169.8
2006-02-17,172.4
2006-02-20,174.28
2006-02-21,174.04
2006-02-22,173.26
2006-02-23,176.18
2006-02-24,176.96
2006-02-27,178.1
2006-02-28,177.45
2006-03-02,176.85
2006-03-03,171.67
2006-03-06,173.86
2006-03-07,170.13
2006-03-08,169.76
2006-03-09,169.17
2006-03-10,170.37
2006-03-13,172.82
2006-03-14,171.1
2006-03-15,172.28
2006-03-16,172.66
2006-03-17,173.48
2006-03-20,174.26
2006-03-21,172.87
2006-03-22,169.28
2006-03-23,169.68
2006-03-24,170.86
2006-03-27,172.44
2006-03-28,172.77
2006-03-29,172.96
2006-03-30,173.61
2006-03-31,176.21
2006-04-03,178.89
2006-04-04,179.77
2006-04-05,179.97
2006-04-06,181.1
2006-04-07,181.97
2006-04-10,181.31
2006-04-11,179.61
2006-04-12,179.13
2006-04-13,181.91
2006-04-14,185.67
2006-04-17,184.3
2006-04-18,184.9
2006-04-19,186.34
2006-04-20,185.86
2006-04-21,188.2
2006-04-24,185.41
2006-04-25,185.54
2006-04-26,188.34
2006-04-27,188.4
2006-04-28,184.1
2006-05-02,186.17
2006-05-03,186.03
2006-05-04,186.98
2006-05-08,188.79
2006-05-09,188.51
2006-05-10,188.62
2006-05-11,190.2
2006-05-12,187.27
2006-05-15,183.08
2006-05-16,179
2006-05-17,181.69
2006-05-18,177.18
2006-05-19,177.94
2006-05-22,173.6
2006-05-23,172.78
2006-05-24,173.36
2006-05-25,168.33
2006-05-26,171.83
2006-05-29,172.64
2006-05-30,171.01
2006-06-01,168.03
2006-06-02,169.85
2006-06-05,168.83
2006-06-07,164.17
2006-06-08,158.11
2006-06-09,159.61
2006-06-12,160.05
2006-06-13,155.43
2006-06-14,157.7
2006-06-15,157.36
2006-06-16,163.05
2006-06-19,161.79
2006-06-20,158.48
2006-06-21,158.63
2006-06-22,160.2
2006-06-23,158.88
2006-06-26,160.18
2006-06-27,161.36
2006-06-28,160.18
2006-06-29,163.3
2006-06-30,167.45
2006-07-03,167.33
2006-07-04,166.15
2006-07-05,165.51
2006-07-06,163.47
2006-07-07,164.7
2006-07-10,168.27
2006-07-11,168.45
2006-07-12,167.93
2006-07-13,166.35
2006-07-14,162.33
2006-07-18,159.69
2006-07-19,159.76
2006-07-20,165.11
2006-07-21,165
2006-07-24,163.93
2006-07-25,166.25
2006-07-26,166.1
2006-07-27,168.52
2006-07-28,168.54
2006-07-31,168.51
2006-08-01,167.14
2006-08-02,168.27
2006-08-03,167.94
2006-08-04,169.68
2006-08-07,167.61
2006-08-08,170.68
2006-08-09,171.11
2006-08-10,169.44
2006-08-11,167.65
2006-08-14,168.19
2006-08-16,171.01
2006-08-17,172.65
2006-08-18,173.17
2006-08-21,171.96
2006-08-22,173.81
2006-08-23,172.33
2006-08-24,171.08
2006-08-25,172.92
2006-08-28,172.64
2006-08-29,174.79
2006-08-30,174.16
2006-08-31,175.44
2006-09-01,175.99
2006-09-04,176.32
2006-09-05,176.75
2006-09-06,176.19
2006-09-07,175.43
2006-09-08,175.78
2006-09-11,173
2006-09-12,172.28
2006-09-13,172.93
2006-09-14,176.35
2006-09-15,176.51
2006-09-18,178.28
2006-09-19,178.32
2006-09-20,177.34
2006-09-21,177.31
2006-09-22,175
2006-09-25,176.03
2006-09-26,174.58
2006-09-27,176.74
2006-09-28,178.21
2006-09-29,178.05
2006-10-02,178.46
2006-10-04,175.48
2006-10-09,171.78
2006-10-10,172.78
2006-10-11,172.51
2006-10-12,173.1
2006-10-13,175.42
2006-10-16,176.51
2006-10-17,175.85
2006-10-18,176.19
2006-10-19,176.11
2006-10-20,177.35
2006-10-23,177.36
2006-10-24,177.49
2006-10-25,178.2
2006-10-26,178.53
2006-10-27,177.85
2006-10-30,175.99
2006-10-31,176.84
2006-11-01,177.94
2006-11-02,179.22
2006-11-03,179.14
2006-11-06,178.41
2006-11-07,179.45
2006-11-08,178.61
2006-11-09,181.31
2006-11-10,180.78
2006-11-13,180.93
2006-11-14,182.3
2006-11-15,182.9
2006-11-16,182.69
2006-11-17,182.94
2006-11-20,181.6
2006-11-21,182.06
2006-11-22,184.24
