Date,MXKR000V Index,,,,,,
2012-05-08,484.61,,,,,,
2012-05-09,479.57,,,,,,
2012-05-10,479.37,,,,,,
2012-05-11,471.65,,,,,,
2012-05-14,470.34,,,,,,
2012-05-15,464.42,,,,,,
2012-05-16,453.38,,,,,,
2012-05-17,457.26,,,,,,
2012-05-18,443.45,,,,,,
2012-05-21,442.45,,,,,,
2012-05-22,452.1,,,,,,
2012-05-23,445.36,,,,,,
2012-05-24,446.8,,,,,,
2012-05-25,449.53,,,,,,
2012-05-28,449.53,,,,,,
2012-05-29,457.96,,,,,,
2012-05-30,456.5,,,,,,
2012-05-31,455.38,,,,,,
2012-06-01,450.01,,,,,,
2012-06-04,436.97,,,,,,
2012-06-05,441.74,,,,,,
2012-06-06,441.74,,,,,,
2012-06-07,453.52,,,,,,
2012-06-08,451.46,,,,,,
2012-06-11,462.31,,,,,,
2012-06-12,458.19,,,,,,
2012-06-13,457.49,,,,,,
2012-06-14,462.41,,,,,,
2012-06-15,462.22,,,,,,
2012-06-18,470.63,,,,,,
2012-06-19,469.08,,,,,,
2012-06-20,472.06,,,,,,
2012-06-21,467.27,,,,,,
2012-06-22,455.66,,,,,,
2012-06-25,451.93,,,,,,
2012-06-26,449.65,,,,,,
2012-06-27,447.71,,,,,,
2012-06-28,447.89,,,,,,
2012-06-29,457.67,,,,,,
2012-07-02,459.2,,,,,,
2012-07-03,467.23,,,,,,
2012-07-04,466.93,,,,,,
2012-07-05,467.47,,,,,,
2012-07-06,464.57,,,,,,
2012-07-09,458.98,,,,,,
2012-07-10,456.67,,,,,,
2012-07-11,455.17,,,,,,
2012-07-12,445.04,,,,,,
2012-07-13,449.15,,,,,,
2012-07-16,449.53,,,,,,
2012-07-17,450.91,,,,,,
2012-07-18,442.78,,,,,,
2012-07-19,445.2,,,,,,
2012-07-20,445.04,,,,,,
2012-07-23,436.62,,,,,,
2012-07-24,437.66,,,,,,
2012-07-25,430.16,,,,,,
2012-07-26,434.81,,,,,,
2012-07-27,445.72,,,,,,
2012-07-30,448.09,,,,,,
2012-07-31,459.37,,,,,,
2012-08-01,458.01,,,,,,
2012-08-02,457.05,,,,,,
2012-08-03,451.15,,,,,,
2012-08-06,459.49,,,,,,
2012-08-07,460.37,,,,,,
2012-08-08,464.55,,,,,,
2012-08-09,474.84,,,,,,
2012-08-10,476.75,,,,,,
2012-08-13,472.67,,,,,,
2012-08-14,478.85,,,,,,
2012-08-15,478.85,,,,,,
2012-08-16,478.58,,,,,,
2012-08-17,478.59,,,,,,
2012-08-20,478.67,,,,,,
2012-08-21,476.95,,,,,,
2012-08-22,475.76,,,,,,
2012-08-23,477,,,,,,
2012-08-24,469.17,,,,,,
2012-08-27,475.41,,,,,,
2012-08-28,472.79,,,,,,
2012-08-29,473.42,,,,,,
2012-08-30,465.93,,,,,,
2012-08-31,464.59,,,,,,
2012-09-03,466.81,,,,,,
2012-09-04,466.33,,,,,,
2012-09-05,458.09,,,,,,
2012-09-06,459.59,,,,,,
2012-09-07,473.19,,,,,,
2012-09-10,472.65,,,,,,
2012-09-11,469.74,,,,,,
2012-09-12,476.21,,,,,,
2012-09-13,475.12,,,,,,
2012-09-14,492.77,,,,,,
2012-09-17,494.69,,,,,,
2012-09-18,494.99,,,,,,
2012-09-19,495.79,,,,,,
2012-09-20,490.83,,,,,,
2012-09-21,492.7,,,,,,
2012-09-24,489.35,,,,,,
2012-09-25,486,,,,,,
2012-09-26,482.9,,,,,,
2012-09-27,484.66,,,,,,
2012-09-28,485.92,,,,,,
2012-10-01,485.92,,,,,,
2012-10-02,483.91,,,,,,
2012-10-03,483.91,,,,,,
2012-10-04,482.18,,,,,,
2012-10-05,481.41,,,,,,
2012-10-08,475.66,,,,,,
2012-10-09,474.24,,,,,,
2012-10-10,468.35,,,,,,
2012-10-11,465.75,,,,,,
2012-10-12,466.09,,,,,,
2012-10-15,464.3,,,,,,
2012-10-16,467.71,,,,,,
2012-10-17,473.46,,,,,,
2012-10-18,477.47,,,,,,
2012-10-19,474.46,,,,,,
2012-10-22,471.67,,,,,,
2012-10-23,466.59,,,,,,
2012-10-24,462.65,,,,,,
2012-10-25,463.7,,,,,,
2012-10-26,458.79,,,,,,
2012-10-29,460.95,,,,,,
2012-10-30,462.71,,,,,,
2012-10-31,465.41,,,,,,
2012-11-01,461.03,,,,,,
2012-11-02,466.86,,,,,,
2012-11-05,461.45,,,,,,
2012-11-06,467.15,,,,,,
2012-11-07,469.07,,,,,,
2012-11-08,460.95,,,,,,
2012-11-09,458.87,,,,,,
2012-11-12,455.73,,,,,,
2012-11-13,452.92,,,,,,
2012-11-14,454.74,,,,,,
2012-11-15,449.15,,,,,,
2012-11-16,448.26,,,,,,
2012-11-19,451.22,,,,,,
2012-11-20,452.85,,,,,,
2012-11-21,449.19,,,,,,
2012-11-22,451.66,,,,,,
2012-11-23,453.28,,,,,,
2012-11-26,454.72,,,,,,
2012-11-27,460.21,,,,,,
2012-11-28,455.98,,,,,,
2012-11-29,463.53,,,,,,
2012-11-30,463.54,,,,,,
2012-12-03,464.81,,,,,,
2012-12-04,462.35,,,,,,
2012-12-05,464.32,,,,,,
2012-12-06,469.03,,,,,,
2012-12-07,469.73,,,,,,
2012-12-10,468.39,,,,,,
2012-12-11,474.61,,,,,,
2012-12-12,476.97,,,,,,
2012-12-13,482.13,,,,,,
2012-12-14,481,,,,,,
2012-12-17,478.22,,,,,,
2012-12-18,479.72,,,,,,
2012-12-19,479.72,,,,,,
2012-12-20,484.21,,,,,,
2012-12-21,484.01,,,,,,
2012-12-24,480.57,,,,,,
2012-12-25,480.57,,,,,,
2012-12-26,480.22,,,,,,
2012-12-27,479.41,,,,,,
2012-12-28,480.27,,,,,,
2012-12-31,480.27,,,,,,
2013-01-01,480.27,,,,,,
2013-01-02,488.12,,,,,,
2013-01-03,489.34,,,,,,
2013-01-04,487.9,,,,,,
2013-01-07,487.94,,,,,,
2013-01-08,483.93,,,,,,
2013-01-09,480.23,,,,,,
2013-01-10,482.9,,,,,,
2013-01-11,478.11,,,,,,
2013-01-14,480.56,,,,,,
2013-01-15,476.19,,,,,,
2013-01-16,477.19,,,,,,
2013-01-17,478.81,,,,,,
2013-01-18,482.44,,,,,,
2013-01-21,483.7,,,,,,
2013-01-22,485.66,,,,,,
2013-01-23,482.28,,,,,,
2013-01-24,479.3,,,,,,
2013-01-25,476.94,,,,,,
2013-01-28,479.44,,,,,,
2013-01-29,481.92,,,,,,
2013-01-30,481.73,,,,,,
2013-01-31,478.6,,,,,,
2013-02-01,478.55,,,,,,
2013-02-04,477.07,,,,,,
2013-02-05,472.17,,,,,,
2013-02-06,470.71,,,,,,
2013-02-07,469.66,,,,,,
2013-02-08,474.35,,,,,,
2013-02-11,474.35,,,,,,
2013-02-12,473.21,,,,,,
2013-02-13,481.95,,,,,,
2013-02-14,483.18,,,,,,
2013-02-15,482.2,,,,,,
2013-02-18,482.32,,,,,,
2013-02-19,483.18,,,,,,
2013-02-20,492.89,,,,,,
2013-02-21,489.26,,,,,,
2013-02-22,492.54,,,,,,
2013-02-25,489.49,,,,,,
2013-02-26,486.17,,,,,,
2013-02-27,485.94,,,,,,
2013-02-28,491.63,,,,,,
2013-03-01,491.63,,,,,,
2013-03-04,487.44,,,,,,
2013-03-05,486.68,,,,,,
2013-03-06,487.44,,,,,,
2013-03-07,484.6,,,,,,
2013-03-08,485.42,,,,,,
2013-03-11,483.63,,,,,,
2013-03-12,480.57,,,,,,
2013-03-13,479.33,,,,,,
2013-03-14,479.64,,,,,,
2013-03-15,477.5,,,,,,
2013-03-18,475.26,,,,,,
2013-03-19,474.94,,,,,,
2013-03-20,469.03,,,,,,
2013-03-21,466.4,,,,,,
2013-03-22,465.94,,,,,,
2013-03-25,472.69,,,,,,
2013-03-26,473.84,,,,,,
2013-03-27,477.86,,,,,,
2013-03-28,477.13,,,,,,
2013-03-29,479.65,,,,,,
2013-04-01,477.52,,,,,,
2013-04-02,472.02,,,,,,
2013-04-03,470.33,,,,,,
2013-04-04,463.22,,,,,,
2013-04-05,453.37,,,,,,
2013-04-08,452.01,,,,,,
2013-04-09,452.34,,,,,,
2013-04-10,458.48,,,,,,
2013-04-11,459.98,,,,,,
2013-04-12,452.25,,,,,,
2013-04-15,449.68,,,,,,
2013-04-16,448.98,,,,,,
2013-04-17,449.66,,,,,,
2013-04-18,443.75,,,,,,
2013-04-19,446.23,,,,,,
2013-04-22,449.4,,,,,,
2013-04-23,448.25,,,,,,
2013-04-24,453.51,,,,,,
2013-04-25,459.2,,,,,,
2013-04-26,456.8,,,,,,
2013-04-29,454.39,,,,,,
2013-04-30,457.15,,,,,,
2013-05-01,457.15,,,,,,
2013-05-02,452.35,,,,,,
2013-05-03,452.88,,,,,,
2013-05-06,454.11,,,,,,
2013-05-07,452.02,,,,,,
2013-05-08,453.47,,,,,,
2013-05-09,461.56,,,,,,
2013-05-10,453.73,,,,,,
2013-05-13,455.21,,,,,,
2013-05-14,460.84,,,,,,
2013-05-15,461.25,,,,,,
2013-05-16,466.61,,,,,,
2013-05-17,466.61,,,,,,
2013-05-20,468.8,,,,,,
2013-05-21,467.67,,,,,,
2013-05-22,470.43,,,,,,
2013-05-23,464.48,,,,,,
2013-05-24,466.11,,,,,,
2013-05-27,468.01,,,,,,
2013-05-28,468.94,,,,,,
2013-05-29,472.81,,,,,,
2013-05-30,471.52,,,,,,
2013-05-31,471.8,,,,,,
2013-06-03,470.33,,,,,,
2013-06-04,470.74,,,,,,
2013-06-05,463.06,,,,,,
2013-06-06,463.06,,,,,,
2013-06-07,458.4,,,,,,
2013-06-10,459.16,,,,,,
2013-06-11,456.86,,,,,,
2013-06-12,453.3,,,,,,
2013-06-13,445.79,,,,,,
2013-06-14,447.01,,,,,,
2013-06-17,446.56,,,,,,
2013-06-18,450.49,,,,,,
2013-06-19,448.66,,,,,,
2013-06-20,440.81,,,,,,
2013-06-21,430.88,,,,,,
2013-06-24,426.84,,,,,,
2013-06-25,425.56,,,,,,
2013-06-26,428.29,,,,,,
2013-06-27,439.43,,,,,,
2013-06-28,447.72,,,,,,
2013-07-01,445.4,,,,,,
2013-07-02,443.5,,,,,,
2013-07-03,436.49,,,,,,
2013-07-04,438.8,,,,,,
2013-07-05,440.66,,,,,,
2013-07-08,440.47,,,,,,
2013-07-09,443.66,,,,,,
2013-07-10,442.08,,,,,,
2013-07-11,454.69,,,,,,
2013-07-12,450.66,,,,,,
2013-07-15,453.71,,,,,,
2013-07-16,451.42,,,,,,
2013-07-17,455.79,,,,,,
2013-07-18,453.32,,,,,,
2013-07-19,453.37,,,,,,
2013-07-22,456.71,,,,,,
2013-07-23,462.25,,,,,,
2013-07-24,464.69,,,,,,
2013-07-25,464.43,,,,,,
2013-07-26,465.18,,,,,,
2013-07-29,464.92,,,,,,
2013-07-30,470.9,,,,,,
2013-07-31,468.96,,,,,,
2013-08-01,471.44,,,,,,
2013-08-02,472.42,,,,,,
2013-08-05,470.95,,,,,,
2013-08-06,469.58,,,,,,
2013-08-07,462.41,,,,,,
2013-08-08,465.21,,,,,,
2013-08-09,463.78,,,,,,
2013-08-12,465.25,,,,,,
2013-08-13,470.93,,,,,,
2013-08-14,474.24,,,,,,
2013-08-15,474.24,,,,,,
2013-08-16,474,,,,,,
2013-08-19,473.6,,,,,,
2013-08-20,466.44,,,,,,
2013-08-21,461.27,,,,,,
2013-08-22,457.24,,,,,,
2013-08-23,459.99,,,,,,
2013-08-26,466.11,,,,,,
2013-08-27,466.5,,,,,,
2013-08-28,465.24,,,,,,
2013-08-29,469.67,,,,,,
2013-08-30,477.21,,,,,,
2013-09-02,475.85,,,,,,
2013-09-03,479.33,,,,,,
2013-09-04,480.17,,,,,,
2013-09-05,483.62,,,,,,
2013-09-06,486.74,,,,,,
2013-09-09,492.2,,,,,,
2013-09-10,497.06,,,,,,
2013-09-11,499.55,,,,,,
2013-09-12,496.89,,,,,,
2013-09-13,493.15,,,,,,
2013-09-16,500.6,,,,,,
2013-09-17,501.96,,,,,,
2013-09-18,501.96,,,,,,
2013-09-19,501.96,,,,,,
2013-09-20,501.96,,,,,,
2013-09-23,504.94,,,,,,
2013-09-24,502.29,,,,,,
2013-09-25,499.42,,,,,,
2013-09-26,500.95,,,,,,
2013-09-27,501.82,,,,,,
2013-09-30,495.02,,,,,,
2013-10-01,494.76,,,,,,
2013-10-02,491.64,,,,,,
2013-10-03,491.64,,,,,,
2013-10-04,492.04,,,,,,
2013-10-07,490.21,,,,,,
2013-10-08,494.89,,,,,,
2013-10-09,494.89,,,,,,
2013-10-10,495.21,,,,,,
2013-10-11,503.58,,,,,,
2013-10-14,503.38,,,,,,
2013-10-15,509.13,,,,,,
2013-10-16,509.73,,,,,,
2013-10-17,512.42,,,,,,
2013-10-18,512.63,,,,,,
2013-10-21,512.58,,,,,,
2013-10-22,513.24,,,,,,
2013-10-23,506.92,,,,,,
2013-10-24,507.94,,,,,,
2013-10-25,504.75,,,,,,
2013-10-28,507.32,,,,,,
2013-10-29,508.76,,,,,,
2013-10-30,510.68,,,,,,
2013-10-31,502.78,,,,,,
2013-11-01,503.13,,,,,,
2013-11-04,498.13,,,,,,
2013-11-05,496.25,,,,,,
2013-11-06,501.32,,,,,,
2013-11-07,500.35,,,,,,
2013-11-08,496.09,,,,,,
2013-11-11,494.35,,,,,,
2013-11-12,496.95,,,,,,
2013-11-13,487.06,,,,,,
2013-11-14,485.57,,,,,,
2013-11-15,497.33,,,,,,
2013-11-18,499.31,,,,,,
2013-11-19,506.81,,,,,,
2013-11-20,501.87,,,,,,
2013-11-21,496.6,,,,,,
2013-11-22,497.88,,,,,,
2013-11-25,499.24,,,,,,
2013-11-26,499.46,,,,,,
2013-11-27,500.93,,,,,,
2013-11-28,503.09,,,,,,
2013-11-29,502.92,,,,,,
2013-12-02,502.42,,,,,,
2013-12-03,496.07,,,,,,
2013-12-04,489.94,,,,,,
2013-12-05,488.26,,,,,,
2013-12-06,485.15,,,,,,
2013-12-09,489.73,,,,,,
2013-12-10,489.04,,,,,,
2013-12-11,486.02,,,,,,
2013-12-12,484.5,,,,,,
2013-12-13,484.52,,,,,,
2013-12-16,481.53,,,,,,
2013-12-17,483.84,,,,,,
2013-12-18,488.11,,,,,,
2013-12-19,485.37,,,,,,
2013-12-20,488.83,,,,,,
2013-12-23,493.28,,,,,,
2013-12-24,494.24,,,,,,
2013-12-25,494.24,,,,,,
2013-12-26,495.34,,,,,,
2013-12-27,495.81,,,,,,
2013-12-30,500.79,,,,,,
2013-12-31,500.79,,,,,,
2014-01-01,500.79,,,,,,
2014-01-02,490.35,,,,,,
2014-01-03,482.89,,,,,,
2014-01-06,483.49,,,,,,
2014-01-07,484.14,,,,,,
2014-01-08,484.73,,,,,,
2014-01-09,481.64,,,,,,
2014-01-10,477.23,,,,,,
2014-01-13,481,,,,,,
2014-01-14,478.77,,,,,,
2014-01-15,480.34,,,,,,
2014-01-16,480.57,,,,,,
2014-01-17,476.81,,,,,,
2014-01-20,477.47,,,,,,
2014-01-21,482.1,,,,,,
2014-01-22,483.3,,,,,,
2014-01-23,478.77,,,,,,
2014-01-24,478.4,,,,,,
2014-01-27,471.27,,,,,,
2014-01-28,472.71,,,,,,
2014-01-29,480.76,,,,,,
2014-01-30,480.76,,,,,,
2014-01-31,480.76,,,,,,
2014-02-03,473.13,,,,,,
2014-02-04,463.8,,,,,,
2014-02-05,467.94,,,,,,
2014-02-06,468.34,,,,,,
2014-02-07,469.49,,,,,,
2014-02-10,469.04,,,,,,
2014-02-11,468.27,,,,,,
2014-02-12,470.12,,,,,,
2014-02-13,467.18,,,,,,
2014-02-14,472.13,,,,,,
2014-02-17,477.5,,,,,,
2014-02-18,476.06,,,,,,
2014-02-19,474.42,,,,,,
2014-02-20,471.22,,,,,,
2014-02-21,478.93,,,,,,
2014-02-24,477.62,,,,,,
2014-02-25,481.23,,,,,,
2014-02-26,481.79,,,,,,
2014-02-27,484.93,,,,,,
2014-02-28,485.91,,,,,,
2014-03-03,482.47,,,,,,
2014-03-04,478.5,,,,,,
2014-03-05,482.36,,,,,,
2014-03-06,484.03,,,,,,
2014-03-07,481.11,,,,,,
2014-03-10,475.87,,,,,,
2014-03-11,478.7,,,,,,
2014-03-12,472.38,,,,,,
2014-03-13,469.31,,,,,,
2014-03-14,465.59,,,,,,
2014-03-17,470.13,,,,,,
2014-03-18,472.1,,,,,,
2014-03-19,471.08,,,,,,
2014-03-20,464.58,,,,,,
2014-03-21,468.96,,,,,,
2014-03-24,472.41,,,,,,
2014-03-25,473.83,,,,,,
2014-03-26,481.61,,,,,,
2014-03-27,484.46,,,,,,
2014-03-28,485.72,,,,,,
2014-03-31,487.62,,,,,,
2014-04-01,488.61,,,,,,
2014-04-02,487.21,,,,,,
2014-04-03,482.82,,,,,,
2014-04-04,484.18,,,,,,
2014-04-07,485.09,,,,,,
2014-04-08,488,,,,,,
2014-04-09,490.88,,,,,,
2014-04-10,491.91,,,,,,
2014-04-11,490.12,,,,,,
2014-04-14,489.66,,,,,,
2014-04-15,487.29,,,,,,
2014-04-16,486,,,,,,
2014-04-17,486.22,,,,,,
2014-04-18,489.23,,,,,,
2014-04-21,486.63,,,,,,
2014-04-22,486.5,,,,,,
2014-04-23,484.47,,,,,,
2014-04-24,482.6,,,,,,
2014-04-25,474.56,,,,,,
2014-04-28,473.81,,,,,,
2014-04-29,474.47,,,,,,
2014-04-30,473.44,,,,,,
2014-05-01,473.44,,,,,,
2014-05-02,472.36,,,,,,
2014-05-05,472.36,,,,,,
2014-05-06,472.36,,,,,,
2014-05-07,465.03,,,,,,
2014-05-08,469.88,,,,,,
2014-05-09,472.13,,,,,,
2014-05-12,469.66,,,,,,
2014-05-13,475.26,,,,,,
2014-05-14,485.29,,,,,,
2014-05-15,486.25,,,,,,
2014-05-16,485.18,,,,,,
2014-05-19,487,,,,,,
2014-05-20,483.31,,,,,,
2014-05-21,481.16,,,,,,
2014-05-22,485.95,,,,,,
2014-05-23,485.29,,,,,,
2014-05-26,483.49,,,,,,
2014-05-27,478.21,,,,,,
2014-05-28,481.36,,,,,,
2014-05-29,479.76,,,,,,
2014-05-30,471.95,,,,,,
2014-06-02,475.31,,,,,,
2014-06-03,475.83,,,,,,
2014-06-04,475.83,,,,,,
2014-06-05,472.86,,,,,,
2014-06-06,472.86,,,,,,
2014-06-09,475.38,,,,,,
2014-06-10,478.28,,,,,,
2014-06-11,479.11,,,,,,
2014-06-12,476.33,,,,,,
2014-06-13,472.43,,,,,,
2014-06-16,473.23,,,,,,
2014-06-17,476.09,,,,,,
2014-06-18,472.57,,,,,,
2014-06-19,473.73,,,,,,
2014-06-20,467.18,,,,,,
2014-06-23,469.86,,,,,,
2014-06-24,475.15,,,,,,
2014-06-25,474.68,,,,,,
2014-06-26,480.2,,,,,,
2014-06-27,479.34,,,,,,
2014-06-30,481.43,,,,,,
2014-07-01,478.99,,,,,,
2014-07-02,481.62,,,,,,
2014-07-03,478.63,,,,,,
2014-07-04,478.69,,,,,,
2014-07-07,478.15,,,,,,
2014-07-08,476.59,,,,,,
2014-07-09,474.48,,,,,,
2014-07-10,477.58,,,,,,
2014-07-11,472.69,,,,,,
2014-07-14,473,,,,,,
2014-07-15,479.98,,,,,,
2014-07-16,482.51,,,,,,
2014-07-17,485.23,,,,,,
2014-07-18,482.43,,,,,,
2014-07-21,480.57,,,,,,
2014-07-22,483.56,,,,,,
2014-07-23,485.8,,,,,,
2014-07-24,487.82,,,,,,
2014-07-25,489.15,,,,,,
2014-07-28,495.2,,,,,,
2014-07-29,506.25,,,,,,
2014-07-30,512.03,,,,,,
2014-07-31,512.39,,,,,,
2014-08-01,511.26,,,,,,
2014-08-04,509.15,,,,,,
2014-08-05,503.69,,,,,,
2014-08-06,502.74,,,,,,
2014-08-07,502.23,,,,,,
2014-08-08,494.05,,,,,,
2014-08-11,496.4,,,,,,
2014-08-12,497.24,,,,,,
2014-08-13,502,,,,,,
2014-08-14,502.38,,,,,,
2014-08-15,502.38,,,,,,
2014-08-18,496.64,,,,,,
2014-08-19,501.33,,,,,,
2014-08-20,501.26,,,,,,
2014-08-21,493.03,,,,,,
2014-08-22,497.25,,,,,,
2014-08-25,495.3,,,,,,
2014-08-26,498.18,,,,,,
2014-08-27,501.13,,,,,,
2014-08-28,501.69,,,,,,
2014-08-29,502.68,,,,,,
2014-09-01,502.23,,,,,,
2014-09-02,496.95,,,,,,
2014-09-03,497.27,,,,,,
2014-09-04,497.49,,,,,,
2014-09-05,495.3,,,,,,
2014-09-08,495.3,,,,,,
2014-09-09,495.3,,,,,,
2014-09-10,495.3,,,,,,
2014-09-11,491.39,,,,,,
2014-09-12,494.9,,,,,,
2014-09-15,492.05,,,,,,
2014-09-16,492.15,,,,,,
2014-09-17,495.92,,,,,,
2014-09-18,485.38,,,,,,
2014-09-19,482.93,,,,,,
2014-09-22,479.82,,,,,,
2014-09-23,476.46,,,,,,
2014-09-24,475.72,,,,,,
2014-09-25,473.23,,,,,,
2014-09-26,467.56,,,,,,
2014-09-29,465.39,,,,,,
2014-09-30,464.76,,,,,,
2014-10-01,456.36,,,,,,
2014-10-02,447.37,,,,,,
2014-10-03,447.37,,,,,,
2014-10-06,448.71,,,,,,
2014-10-07,450.31,,,,,,
2014-10-08,446.33,,,,,,
2014-10-09,446.33,,,,,,
2014-10-10,443.78,,,,,,
2014-10-13,444.07,,,,,,
2014-10-14,443.05,,,,,,
2014-10-15,439.59,,,,,,
2014-10-16,434.34,,,,,,
2014-10-17,431.65,,,,,,
2014-10-20,440.18,,,,,,
2014-10-21,432.11,,,,,,
2014-10-22,434.28,,,,,,
2014-10-23,435.18,,,,,,
2014-10-24,433.55,,,,,,
2014-10-27,441.33,,,,,,
2014-10-28,437.25,,,,,,
2014-10-29,450.86,,,,,,
2014-10-30,448.17,,,,,,
2014-10-31,445.94,,,,,,
2014-11-03,438.43,,,,,,
2014-11-04,431.8,,,,,,
2014-11-05,429.19,,,,,,
2014-11-06,437.1,,,,,,
2014-11-07,436.67,,,,,,
2014-11-10,440.65,,,,,,
2014-11-11,442.3,,,,,,
2014-11-12,445.02,,,,,,
2014-11-13,445.48,,,,,,
2014-11-14,440.53,,,,,,
2014-11-17,442.97,,,,,,
2014-11-18,445.07,,,,,,
2014-11-19,442.8,,,,,,
2014-11-20,439.85,,,,,,
2014-11-21,441.17,,,,,,
2014-11-24,452.84,,,,,,
2014-11-25,449.28,,,,,,
2014-11-26,449.59,,,,,,
2014-11-27,450.48,,,,,,
2014-11-28,447.39,,,,,,
2014-12-01,441.15,,,,,,
2014-12-02,439.96,,,,,,
2014-12-03,440.43,,,,,,
2014-12-04,446.41,,,,,,
2014-12-05,447.64,,,,,,
2014-12-08,445.91,,,,,,
2014-12-09,441.27,,,,,,
2014-12-10,434.77,,,,,,
2014-12-11,428.54,,,,,,
2014-12-12,429.87,,,,,,
2014-12-15,430.87,,,,,,
2014-12-16,426.61,,,,,,
2014-12-17,425.07,,,,,,
2014-12-18,425.05,,,,,,
2014-12-19,429.04,,,,,,
2014-12-22,432.04,,,,,,
2014-12-23,430.91,,,,,,
2014-12-24,434.35,,,,,,
2014-12-25,434.35,,,,,,
2014-12-26,433.88,,,,,,
2014-12-29,424.42,,,,,,
2014-12-30,418.49,,,,,,
2014-12-31,418.49,,,,,,
2015-01-01,418.49,,,,,,
2015-01-02,418.22,,,,,,
2015-01-05,414.52,,,,,,
2015-01-06,406.3,,,,,,
2015-01-07,407.53,,,,,,
2015-01-08,416.18,,,,,,
2015-01-09,422.63,,,,,,
2015-01-12,420.11,,,,,,
2015-01-13,421.96,,,,,,
2015-01-14,419.97,,,,,,
2015-01-15,417.3,,,,,,
2015-01-16,411.36,,,,,,
2015-01-19,415.88,,,,,,
2015-01-20,418.06,,,,,,
2015-01-21,419.7,,,,,,
2015-01-22,421.67,,,,,,
2015-01-23,424.06,,,,,,
2015-01-26,419.8,,,,,,
2015-01-27,422.53,,,,,,
2015-01-28,422.3,,,,,,
2015-01-29,422.55,,,,,,
2015-01-30,419.67,,,,,,
2015-02-02,423.22,,,,,,
2015-02-03,422.1,,,,,,
2015-02-04,426.19,,,,,,
2015-02-05,419.28,,,,,,
2015-02-06,419.48,,,,,,
2015-02-09,415.42,,,,,,
2015-02-10,415.56,,,,,,
2015-02-11,416.08,,,,,,
2015-02-12,414.17,,,,,,
2015-02-13,419.55,,,,,,
2015-02-16,418.5,,,,,,
2015-02-17,422.63,,,,,,
2015-02-18,422.63,,,,,,
2015-02-19,422.63,,,,,,
2015-02-20,422.63,,,,,,
2015-02-23,425.34,,,,,,
2015-02-24,426.26,,,,,,
2015-02-25,432.25,,,,,,
2015-02-26,433.42,,,,,,
2015-02-27,428.98,,,,,,
2015-03-02,429.72,,,,,,
2015-03-03,434.36,,,,,,
2015-03-04,431.74,,,,,,
2015-03-05,432.37,,,,,,
2015-03-06,435.38,,,,,,
2015-03-09,431.02,,,,,,
2015-03-10,431.04,,,,,,
2015-03-11,429.34,,,,,,
2015-03-12,427.51,,,,,,
2015-03-13,428.57,,,,,,
2015-03-16,425.47,,,,,,
2015-03-17,435.81,,,,,,
2015-03-18,435.97,,,,,,
2015-03-19,440.42,,,,,,
2015-03-20,437.14,,,,,,
2015-03-23,436,,,,,,
2015-03-24,433.46,,,,,,
2015-03-25,429.16,,,,,,
2015-03-26,430.49,,,,,,
2015-03-27,428.88,,,,,,
2015-03-30,427.73,,,,,,
2015-03-31,430.1,,,,,,
2015-04-01,424.59,,,,,,
2015-04-02,425.31,,,,,,
2015-04-03,429.54,,,,,,
2015-04-06,426.54,,,,,,
2015-04-07,428.15,,,,,,
2015-04-08,433.72,,,,,,
2015-04-09,431.87,,,,,,
2015-04-10,439.96,,,,,,
2015-04-13,444.35,,,,,,
2015-04-14,453.09,,,,,,
2015-04-15,451.86,,,,,,
2015-04-16,453.63,,,,,,
2015-04-17,454.53,,,,,,
2015-04-20,459.55,,,,,,
2015-04-21,455.16,,,,,,
2015-04-22,455.39,,,,,,
2015-04-23,466.92,,,,,,
2015-04-24,465.95,,,,,,
2015-04-27,463.22,,,,,,
2015-04-28,461.28,,,,,,
2015-04-29,459.71,,,,,,
2015-04-30,456.27,,,,,,
2015-05-01,456.27,,,,,,
2015-05-04,463.48,,,,,,
2015-05-05,463.48,,,,,,
2015-05-06,459.88,,,,,,
2015-05-07,454.74,,,,,,
2015-05-08,452.35,,,,,,
2015-05-11,450.9,,,,,,
2015-05-12,452.43,,,,,,
2015-05-13,453.59,,,,,,
2015-05-14,452.97,,,,,,
2015-05-15,446.38,,,,,,
2015-05-18,444.16,,,,,,
2015-05-19,445.69,,,,,,
2015-05-20,448.32,,,,,,
2015-05-21,442.54,,,,,,
2015-05-22,451.18,,,,,,
2015-05-25,451.18,,,,,,
2015-05-26,447.1,,,,,,
2015-05-27,437.04,,,,,,
2015-05-28,435.9,,,,,,
2015-05-29,437.47,,,,,,
2015-06-01,432.53,,,,,,
2015-06-02,424.78,,,,,,
2015-06-03,423.3,,,,,,
2015-06-04,425,,,,,,
2015-06-05,423.63,,,,,,
2015-06-08,421.36,,,,,,
2015-06-09,419.73,,,,,,
2015-06-10,419.1,,,,,,
2015-06-11,420.72,,,,,,
2015-06-12,417.45,,,,,,
2015-06-15,415.53,,,,,,
2015-06-16,411.24,,,,,,
2015-06-17,412.14,,,,,,
2015-06-18,409.57,,,,,,
2015-06-19,409.95,,,,,,
2015-06-22,413.58,,,,,,
2015-06-23,418.64,,,,,,
2015-06-24,420.86,,,,,,
2015-06-25,417.23,,,,,,
2015-06-26,418.7,,,,,,
2015-06-29,414.31,,,,,,
2015-06-30,416.78,,,,,,
2015-07-01,420,,,,,,
2015-07-02,418.73,,,,,,
2015-07-03,416.51,,,,,,
