Date,USDKRW Curncy
2015-08-31,1182.65
2015-09-01,1171.75
2015-09-02,1180.75
2015-09-03,1190.3
2015-09-04,1193.25
2015-09-07,1203.8
2015-09-08,1200.57
2015-09-09,1189.5
2015-09-10,1194.3
2015-09-11,1184.5
2015-09-14,1183.2
2015-09-15,1186.4
2015-09-16,1176
2015-09-17,1165.95
2015-09-18,1162.8
2015-09-21,1174.7
2015-09-22,1179.2
2015-09-23,1191.1
2015-09-24,1192.6
2015-09-25,1194.6
2015-09-28,1194.75
2015-09-29,1194.75
2015-09-30,1185.45
2015-10-01,1176.25
2015-10-02,1179.7
2015-10-05,1172.25
2015-10-06,1166.05
2015-10-07,1161.65
2015-10-08,1158.7
2015-10-09,1159
2015-10-12,1143.7
2015-10-13,1149.7
2015-10-14,1146.95
2015-10-15,1130.3
2015-10-16,1129.4
2015-10-19,1121.2
2015-10-20,1130.85
2015-10-21,1132.38
2015-10-22,1138.55
2015-10-23,1124.85
2015-10-26,1133.8
2015-10-27,1130.9
2015-10-28,1130.9
2015-10-29,1142.2
2015-10-30,1140.2
2015-11-02,1136.95
2015-11-03,1133
2015-11-04,1131.95
2015-11-05,1138.4
2015-11-06,1142
2015-11-09,1157.35
2015-11-10,1156.85
2015-11-11,1154.8
2015-11-12,1158.3
2015-11-13,1163.8
2015-11-16,1173.85
2015-11-17,1170.35
2015-11-18,1172.25
2015-11-19,1161.7
2015-11-20,1154.4
2015-11-23,1158.6
2015-11-24,1153.75
2015-11-25,1143.35
2015-11-26,1147.25
2015-11-27,1152.82
2015-11-30,1157.85
2015-12-01,1158.05
2015-12-02,1164.35
2015-12-03,1164.5
2015-12-04,1156.6
2015-12-07,1168.1
2015-12-08,1178.6
2015-12-09,1179.2
2015-12-10,1181.45
2015-12-11,1179.55
2015-12-14,1184.75
2015-12-15,1183.45
2015-12-16,1176.25
2015-12-17,1180.05
2015-12-18,1183.1
2015-12-21,1177.75
2015-12-22,1173.2
2015-12-23,1173.2
2015-12-24,1167.75
2015-12-25,1167.85
2015-12-28,1165.4
2015-12-29,1169.65
2015-12-30,1172.65
2015-12-31,1172.45
2016-01-01,1172.45
2016-01-04,1187.65
2016-01-05,1188.1
2016-01-06,1197.7
2016-01-07,1200.65
2016-01-08,1198.05
2016-01-11,1209.7
2016-01-12,1210.25
2016-01-13,1203.9
2016-01-14,1213.35
2016-01-15,1213.25
2016-01-18,1210.9
2016-01-19,1205.95
2016-01-20,1213.85
2016-01-21,1213.75
2016-01-22,1200.2
2016-01-25,1194.2
2016-01-26,1204.2
2016-01-27,1202.1
2016-01-28,1208.55
2016-01-29,1199.2
2016-02-01,1200.45
2016-02-02,1207.5
2016-02-03,1219.3
2016-02-04,1202.1
2016-02-05,1197.5
2016-02-08,1197.45
2016-02-09,1197.45
2016-02-10,1197.45
2016-02-11,1202.6
2016-02-12,1211.55
2016-02-15,1208.05
2016-02-16,1216.6
2016-02-17,1227.3
2016-02-18,1227.35
2016-02-19,1233.7
2016-02-22,1234.45
2016-02-23,1231.2
2016-02-24,1234.3
2016-02-25,1238.65
2016-02-26,1238.1
2016-02-29,1236.7
2016-03-02,1227.5
2016-03-03,1214.65
2016-03-04,1203.3
2016-03-07,1201.5
2016-03-08,1206.65
2016-03-09,1216.25
2016-03-10,1203.5
2016-03-11,1193.15
2016-03-14,1186.25
2016-03-15,1187.65
2016-03-16,1193.25
2016-03-17,1173.25
2016-03-18,1162.4
2016-03-21,1163.5
2016-03-22,1153.9
2016-03-23,1161.1
2016-03-24,1166.25
2016-03-25,1169.1
2016-03-28,1166.05
2016-03-29,1163.8
2016-03-30,1151.1
2016-03-31,1143.5
2016-04-01,1154.05
2016-04-04,1146.15
2016-04-05,1155.15
2016-04-06,1156.15
2016-04-07,1151.3
2016-04-08,1153.8
2016-04-11,1146.5
2016-04-12,1145.9
2016-04-13,1145.85
2016-04-14,1156.5
2016-04-15,1146.15
2016-04-18,1150.45
2016-04-19,1136.25
2016-04-20,1135.25
2016-04-21,1132.95
2016-04-22,1143.15
2016-04-25,1147.95
2016-04-26,1150.95
2016-04-27,1148.3
2016-04-28,1138.1
2016-04-29,1139.45
2016-05-02,1137.65
2016-05-03,1140.25
2016-05-04,1154.45
2016-05-06,1154.4
2016-05-09,1165.8
2016-05-10,1172.8
2016-05-11,1167.68
2016-05-12,1162.45
2016-05-13,1171.45
2016-05-16,1179.6
2016-05-17,1173.75
2016-05-18,1182.85
2016-05-19,1191.8
2016-05-20,1190.15
2016-05-23,1182.9
2016-05-24,1192.7
2016-05-25,1182.68
2016-05-26,1180.45
2016-05-27,1179.3
2016-05-30,1191.75
2016-05-31,1191.73
2016-06-01,1193.02
2016-06-02,1186.57
2016-06-03,1183.65
2016-06-07,1162.65
2016-06-08,1156.75
2016-06-09,1155.9
2016-06-10,1165.45
2016-06-13,1173.6
2016-06-14,1173.23
2016-06-15,1173.25
2016-06-16,1171.35
2016-06-17,1173.45
2016-06-20,1160.77
2016-06-21,1157.2
2016-06-22,1154.55
2016-06-23,1150.3
2016-06-24,1179.32
2016-06-27,1182.32
2016-06-28,1171.25
2016-06-29,1160.1
2016-06-30,1151.77
2016-07-01,1145.05
2016-07-04,1146.73
2016-07-05,1155.4
2016-07-06,1165.65
2016-07-07,1154.55
2016-07-08,1161.77
2016-07-11,1147.23
2016-07-12,1148.05
2016-07-13,1146.4
2016-07-14,1138.28
2016-07-15,1133.27
2016-07-18,1136.47
2016-07-19,1135.55
2016-07-20,1140.45
2016-07-21,1136.13
2016-07-22,1134.45
2016-07-25,1136.77
2016-07-26,1134.95
2016-07-27,1134.18
2016-07-28,1124.45
2016-07-29,1120.38
2016-08-01,1108.18
2016-08-02,1110.35
2016-08-03,1117.45
2016-08-04,1114.05
2016-08-05,1110.72
2016-08-08,1108.3
2016-08-09,1106.25
2016-08-10,1094.38
2016-08-11,1099.72
2016-08-12,1103.2
2016-08-16,1092.35
2016-08-17,1108.85
2016-08-18,1107.2
2016-08-19,1117.55
2016-08-22,1126.25
2016-08-23,1115.88
2016-08-24,1122
2016-08-25,1115.85
2016-08-26,1113.7
2016-08-29,1124.95
2016-08-30,1119.88
2016-08-31,1114.8
2016-09-01,1122
2016-09-02,1117.15
2016-09-05,1105.15
2016-09-06,1105.25
2016-09-07,1091.38
2016-09-08,1092.55
2016-09-09,1099.8
2016-09-12,1113.05
2016-09-13,1119.18
2016-09-19,1118.05
2016-09-20,1120.23
2016-09-21,1120.2
2016-09-22,1102.95
2016-09-23,1102.45
2016-09-26,1107.95
2016-09-27,1097.57
2016-09-28,1096.8
2016-09-29,1098.32
2016-09-30,1101.25
2016-10-04,1107.78
2016-10-05,1113.57
2016-10-06,1111.78
2016-10-07,1115.63
2016-10-10,1109.95
2016-10-11,1120.43
2016-10-12,1123.68
2016-10-13,1135.15
2016-10-14,1133.4
2016-10-17,1138.08
2016-10-18,1129.38
2016-10-19,1123.07
2016-10-20,1127.43
2016-10-21,1134.95
2016-10-24,1131.48
2016-10-25,1133.4
2016-10-26,1134.02
2016-10-27,1141.93
2016-10-28,1144.73
2016-10-31,1144.03
2016-11-01,1139.7
2016-11-02,1149.1
2016-11-03,1141.63
2016-11-04,1143.4
2016-11-07,1143.13
2016-11-08,1134.8
2016-11-09,1149.43
2016-11-10,1149.78
2016-11-11,1163.63
2016-11-14,1171.9
2016-11-15,1170.5
2016-11-16,1169.3
2016-11-17,1176.05
2016-11-18,1183.18
2016-11-21,1186.63
2016-11-22,1176.2
2016-11-23,1176.35
2016-11-24,1180.3
2016-11-25,1177.43
2016-11-28,1170.43
2016-11-29,1168.65
2016-11-30,1168.73
2016-12-01,1168.38
2016-12-02,1172.5
2016-12-05,1174.45
2016-12-06,1171.43
2016-12-07,1167.43
2016-12-08,1158.8
2016-12-09,1165.95
2016-12-12,1168.27
2016-12-13,1166.57
2016-12-14,1169.68
2016-12-15,1178.23
2016-12-16,1183.82
2016-12-19,1187.18
2016-12-20,1193.43
2016-12-21,1194
2016-12-22,1199.15
2016-12-23,1202.88
2016-12-26,1201.38
2016-12-27,1207.5
2016-12-28,1208.93
2016-12-29,1207.82
2017-01-02,1207.93
2017-01-03,1203.22
2017-01-04,1206.35
2017-01-05,1186.23
2017-01-06,1192.98
2017-01-09,1208.32
2017-01-10,1195.1
2017-01-11,1196.35
2017-01-12,1184.88
2017-01-13,1174.88
2017-01-16,1182.02
2017-01-17,1174.5
2017-01-18,1165.63
2017-01-19,1176.55
2017-01-20,1169.13
2017-01-23,1166.27
2017-01-24,1165.9
2017-01-25,1166.02
2017-01-26,1159.53
2017-01-31,1161.6
2017-02-01,1158.22
2017-02-02,1146.93
2017-02-03,1147.4
2017-02-06,1138.07
2017-02-07,1144.18
2017-02-08,1147.07
2017-02-09,1146.15
2017-02-10,1150.65
2017-02-13,1151.93
2017-02-14,1137.4
2017-02-15,1142.18
2017-02-16,1141.55
2017-02-17,1146.75
2017-02-20,1147.45
2017-02-21,1146.13
2017-02-22,1142.52
2017-02-23,1137.47
2017-02-24,1131.65
2017-02-27,1133.75
2017-02-28,1130.35
2017-03-02,1141.6
2017-03-03,1156.22
2017-03-06,1157.85
2017-03-07,1146.18
2017-03-08,1145.57
2017-03-09,1157.88
2017-03-10,1157.38
2017-03-13,1144.28
2017-03-14,1148.9
2017-03-15,1143.52
2017-03-16,1131.88
2017-03-17,1131.4
2017-03-20,1120.13
2017-03-21,1120.85
2017-03-22,1123.35
2017-03-23,1122.25
2017-03-24,1122.52
2017-03-27,1112.88
2017-03-28,1113.18
2017-03-29,1114.25
2017-03-30,1117.32
2017-03-31,1118.4
2017-04-03,1115.43
2017-04-04,1121.93
2017-04-05,1123.95
2017-04-06,1133.13
2017-04-07,1134.4
2017-04-10,1142.3
2017-04-11,1145.8
2017-04-12,1141.5
2017-04-13,1129.82
2017-04-14,1139.93
2017-04-17,1138.2
2017-04-18,1141.8
2017-04-19,1140.18
2017-04-20,1139.9
2017-04-21,1134.3
2017-04-24,1130
2017-04-25,1125.43
2017-04-26,1125.3
2017-04-27,1130.1
2017-04-28,1137.8
2017-05-02,1130.8
2017-05-04,1132.68
2017-05-08,1131.45
2017-05-10,1135.9
2017-05-11,1127.77
2017-05-12,1127.43
2017-05-15,1123.65
2017-05-16,1115.98
2017-05-17,1118.2
2017-05-18,1124.5
2017-05-19,1127
2017-05-22,1118.65
2017-05-23,1124.1
2017-05-24,1126.3
2017-05-25,1116.45
2017-05-26,1120.8
2017-05-29,1122
2017-05-30,1125.3
2017-05-31,1119.65
2017-06-01,1122.05
2017-06-02,1121.8
2017-06-05,1118.2
2017-06-07,1124.05
2017-06-08,1122.1
2017-06-09,1123.15
2017-06-12,1127.3
2017-06-13,1128.25
2017-06-14,1123.95
2017-06-15,1124.1
2017-06-16,1134.2
2017-06-19,1132.65
2017-06-20,1135.45
2017-06-21,1144
2017-06-22,1140.9
2017-06-23,1138.95
2017-06-26,1137.15
2017-06-27,1137
2017-06-28,1144.05
2017-06-29,1141.15
2017-06-30,1144
2017-07-03,1146.8
2017-07-04,1150.7
2017-07-05,1150.45
2017-07-06,1157.4
2017-07-07,1154.35
2017-07-10,1149.5
2017-07-11,1151.2
2017-07-12,1145.25
2017-07-13,1136.35
2017-07-14,1133.3
2017-07-17,1128.3
2017-07-18,1123.25
2017-07-19,1120.7
2017-07-20,1125.65
2017-07-21,1118.35
2017-07-24,1114.05
2017-07-25,1115.4
2017-07-26,1121.8
2017-07-27,1112.85
2017-07-28,1122.15
2017-07-31,1119.15
2017-08-01,1121.2
2017-08-02,1123.9
2017-08-03,1128.7
2017-08-04,1124.9
2017-08-07,1127.15
2017-08-08,1125.2
2017-08-09,1135.3
2017-08-10,1141.75
2017-08-11,1143.7
2017-08-14,1139.7
2017-08-16,1141.65
2017-08-17,1137.2
2017-08-18,1141.3
2017-08-21,1139
2017-08-22,1133.9
2017-08-23,1131.8
2017-08-24,1127.85
2017-08-25,1128.55
2017-08-28,1120.1
2017-08-29,1126.4
2017-08-30,1124.35
2017-08-31,1127.4
2017-09-01,1122.9
2017-09-04,1132.7
2017-09-05,1131.1
2017-09-06,1135.6
2017-09-07,1129.5
2017-09-08,1127.3
2017-09-11,1131.95
2017-09-12,1128.7
2017-09-13,1128.4
2017-09-14,1132.55
2017-09-15,1131.9
2017-09-18,1126.95
2017-09-19,1131.5
2017-09-20,1128.5
2017-09-21,1132.8
2017-09-22,1136.7
2017-09-25,1131.65
2017-09-26,1137.05
2017-09-27,1140.65
2017-09-28,1149.05
2017-09-29,1145.4
2017-10-10,1135.2
2017-10-11,1135.15
2017-10-12,1133.15
2017-10-13,1129
2017-10-16,1127.85
2017-10-17,1132.5
2017-10-18,1130
2017-10-19,1132.4
2017-10-20,1131.3
2017-10-23,1130.25
2017-10-24,1127.45
2017-10-25,1127.9
2017-10-26,1124.55
2017-10-27,1130.4
2017-10-30,1124.75
2017-10-31,1120.4
2017-11-01,1114.4
2017-11-02,1114.35
2017-11-03,1113.75
2017-11-06,1115.05
2017-11-07,1111.9
2017-11-08,1115.5
2017-11-09,1115.55
2017-11-10,1117.05
2017-11-13,1120.75
2017-11-14,1118.1
2017-11-15,1112.4
2017-11-16,1101.55
2017-11-17,1097.45
2017-11-20,1100.6
2017-11-21,1095.9
2017-11-22,1088.85
2017-11-23,1085.4
2017-11-24,1085.3
2017-11-27,1088.6
2017-11-28,1084.25
2017-11-29,1076.9
2017-11-30,1088.05
2017-12-01,1086.4
2017-12-04,1088.85
2017-12-05,1085.85
2017-12-06,1093.45
2017-12-07,1093.45
2017-12-08,1093.5
2017-12-11,1092.2
2017-12-12,1092.3
2017-12-13,1090.65
2017-12-14,1088.95
2017-12-15,1089.38
2017-12-18,1088.55
2017-12-19,1084.9
2017-12-20,1080.9
2017-12-21,1082.7
2017-12-22,1079.7
2017-12-26,1076.15
2017-12-27,1074.2
2017-12-28,1070.65
2018-01-02,1061.2
2018-01-03,1064.55
2018-01-04,1062.15
2018-01-05,1062.75
2018-01-08,1066.1
2018-01-09,1067.1
2018-01-10,1071.85
2018-01-11,1072.1
2018-01-12,1064.9
2018-01-15,1062.7
2018-01-16,1062.65
2018-01-17,1069.25
2018-01-18,1070.5
2018-01-19,1065.9
2018-01-22,1070.1
2018-01-23,1070.15
2018-01-24,1070.15
2018-01-25,1058.65
2018-01-26,1063.9
2018-01-29,1065.5
2018-01-30,1073.75
2018-01-31,1067.75
2018-02-01,1072
2018-02-02,1080.1
2018-02-05,1088.55
2018-02-06,1091.4
2018-02-07,1086.6
2018-02-08,1087.9
2018-02-09,1092.05
2018-02-12,1084.55
2018-02-13,1084.55
2018-02-14,1077.2
2018-02-19,1067.6
2018-02-20,1073.45
2018-02-21,1076.15
2018-02-22,1084.3
2018-02-23,1078.95
2018-02-26,1073.35
2018-02-27,1071.25
2018-02-28,1083.1
2018-03-02,1080.35
2018-03-05,1082
2018-03-06,1076
2018-03-07,1069.1
2018-03-08,1070.25
2018-03-09,1069.95
2018-03-12,1065.15
2018-03-13,1067.45
2018-03-14,1064.55
2018-03-15,1065.5
2018-03-16,1066.3
2018-03-19,1071.55
2018-03-20,1068.7
2018-03-21,1072.3
2018-03-22,1072.55
2018-03-23,1082.15
2018-03-26,1081.2
2018-03-27,1070.4
2018-03-28,1070.7
2018-03-29,1065.95
2018-03-30,1063.55
2018-04-02,1056.6
2018-04-03,1054.6
2018-04-04,1059.7
2018-04-05,1060
2018-04-06,1069.7
2018-04-09,1067.15
2018-04-10,1066.5
2018-04-11,1066.4
2018-04-12,1069.55
2018-04-13,1069.6
2018-04-16,1073.95
2018-04-17,1067.1
2018-04-18,1068.6
2018-04-19,1061.5
2018-04-20,1067.15
2018-04-23,1068.9
2018-04-24,1076.85
2018-04-25,1080.6
2018-04-26,1080.9
2018-04-27,1076.65
2018-04-30,1068.15
2018-05-02,1076.1
2018-05-03,1076.25
2018-05-04,1077.15
2018-05-08,1076.5
2018-05-09,1080.95
2018-05-10,1073.05
2018-05-11,1069.4
2018-05-14,1067.9
2018-05-15,1073.7
2018-05-16,1077.8
2018-05-17,1081.2
2018-05-18,1077.6
2018-05-21,1085.45
2018-05-23,1080.55
2018-05-24,1079.65
2018-05-25,1077.9
2018-05-28,1074
2018-05-29,1076.75
2018-05-30,1080.9
2018-05-31,1077.78
2018-06-01,1075
2018-06-04,1071.95
2018-06-05,1070.85
2018-06-07,1069.1
2018-06-08,1075.85
2018-06-11,1075.15
2018-06-12,1077.2
2018-06-14,1083.05
2018-06-15,1097.75
2018-06-18,1104.9
2018-06-19,1109.1
2018-06-20,1105.2
2018-06-21,1112.45
2018-06-22,1107.55
2018-06-25,1117.15
2018-06-26,1114.75
2018-06-27,1117.6
2018-06-28,1124
2018-06-29,1114.6
2018-07-02,1120.1
2018-07-03,1118.7
2018-07-04,1114.55
2018-07-05,1118.5
2018-07-06,1116
2018-07-09,1112.2
2018-07-10,1116.3
2018-07-11,1120.05
2018-07-12,1125.95
2018-07-13,1123.45
2018-07-16,1129.1
2018-07-17,1124.1
2018-07-18,1132.35
2018-07-19,1133.2
2018-07-20,1133.75
2018-07-23,1131.35
2018-07-24,1135.15
2018-07-25,1126.35
2018-07-26,1119.45
2018-07-27,1118.15
2018-07-30,1120.4
2018-07-31,1118.7
2018-08-01,1120.65
2018-08-02,1126.1
2018-08-03,1127.7
2018-08-06,1123.95
2018-08-07,1123.8
2018-08-08,1119.95
2018-08-09,1117.1
2018-08-10,1128.9
2018-08-13,1134.05
2018-08-14,1128.1
2018-08-16,1130
2018-08-17,1124.95
2018-08-20,1123.2
2018-08-21,1118.6
2018-08-22,1119
2018-08-23,1121.4
2018-08-24,1119
2018-08-27,1113.9
2018-08-28,1109.95
2018-08-29,1110.25
2018-08-30,1108.65
2018-08-31,1112.9
2018-09-03,1110.3
2018-09-04,1114.95
2018-09-05,1121.15
2018-09-06,1123.9
2018-09-07,1122.9
2018-09-10,1128.45
2018-09-11,1125.4
2018-09-12,1128.45
2018-09-13,1122.5
2018-09-14,1116.65
2018-09-17,1126.7
2018-09-18,1123.3
2018-09-19,1120.95
2018-09-20,1120.45
2018-09-21,1115.4
2018-09-27,1112.55
2018-09-28,1109.3
2018-10-01,1111.7
2018-10-02,1119.3
2018-10-04,1129.9
2018-10-05,1130.6
2018-10-08,1132.7
2018-10-10,1133.9
2018-10-11,1144.55
2018-10-12,1131.45
2018-10-15,1134.4
2018-10-16,1127.95
2018-10-17,1126.6
2018-10-18,1135.25
2018-10-19,1132.1
2018-10-22,1128.5
2018-10-23,1137.5
2018-10-24,1132.15
2018-10-25,1138.05
2018-10-26,1141.85
2018-10-29,1141.4
2018-10-30,1139.25
2018-10-31,1139.85
2018-11-01,1138.1
2018-11-02,1121.8
2018-11-05,1123.4
2018-11-06,1123.9
2018-11-07,1123.25
2018-11-08,1116.75
2018-11-09,1128.3
2018-11-12,1133.9
2018-11-13,1133.2
2018-11-14,1134.15
2018-11-15,1129.15
2018-11-16,1128.6
2018-11-19,1128.6
2018-11-20,1125.7
2018-11-21,1131.2
2018-11-22,1129.1
2018-11-23,1130.5
2018-11-26,1128.85
2018-11-27,1129.4
2018-11-28,1126.55
2018-11-29,1119.35
2018-11-30,1120.8
2018-12-03,1110.65
2018-12-04,1105.45
2018-12-05,1114
2018-12-06,1120.65
2018-12-07,1119.7
2018-12-10,1126.8
2018-12-11,1129.95
2018-12-12,1128.7
2018-12-13,1123.4
2018-12-14,1130.75
2018-12-17,1131.45
2018-12-18,1130
2018-12-19,1123.4
2018-12-20,1127.7
2018-12-21,1122.55
2018-12-24,1125.2
2018-12-26,1125.35
2018-12-27,1120.25
2018-12-28,1115.85
2019-01-02,1119.1
2019-01-03,1127.8
2019-01-04,1124.45
2019-01-07,1118.7
2019-01-08,1123.95
2019-01-09,1122.25
2019-01-10,1118.55
2019-01-11,1116.4
2019-01-14,1123.2
2019-01-15,1120.75
2019-01-16,1120.2
2019-01-17,1122.45
2019-01-18,1121.95
2019-01-21,1128.1
2019-01-22,1130.85
2019-01-23,1127.45
2019-01-24,1128.65
2019-01-25,1121.25
2019-01-28,1117.9
2019-01-29,1116.4
2019-01-30,1116.4
2019-01-31,1112.75
2019-02-01,1119.05
2019-02-07,1124.1
2019-02-08,1123.85
2019-02-11,1124.65
2019-02-12,1123.95
2019-02-13,1121.8
2019-02-14,1125.3
2019-02-15,1128.8
2019-02-18,1125.7
2019-02-19,1128.4
2019-02-20,1123.65
2019-02-21,1125.35
2019-02-22,1125.3
2019-02-25,1121.05
2019-02-26,1118.7
2019-02-27,1119
2019-02-28,1124.4
2019-03-04,1124.95
2019-03-05,1125.45
2019-03-06,1128.8
2019-03-07,1128.9
2019-03-08,1136.1
2019-03-11,1133.6
2019-03-12,1129.7
2019-03-13,1132.65
2019-03-14,1134.9
2019-03-15,1137.1
2019-03-18,1132.1
2019-03-19,1130.6
2019-03-20,1130.45
2019-03-21,1127.65
2019-03-22,1130.2
2019-03-25,1134.2
2019-03-26,1133.5
2019-03-27,1134.5
2019-03-28,1136.65
2019-03-29,1135.2
2019-04-01,1133.95
2019-04-02,1136.4
2019-04-03,1134.45
2019-04-04,1136.35
2019-04-05,1136.35
2019-04-08,1144.7
2019-04-09,1142.2
2019-04-10,1138.9
2019-04-11,1139.15
2019-04-12,1139.45
2019-04-15,1133.05
2019-04-16,1135.75
2019-04-17,1134.85
2019-04-18,1136.95
2019-04-19,1136.8
2019-04-22,1141.5
2019-04-23,1141.9
2019-04-24,1150.75
2019-04-25,1160.5
2019-04-26,1160.9
2019-04-29,1158.55
2019-04-30,1168.1
2019-05-02,1165.7
2019-05-03,1169.8
2019-05-07,1166.28
2019-05-08,1169.6
2019-05-09,1179.6
2019-05-10,1177.3
2019-05-13,1187.55
2019-05-14,1189.4
2019-05-15,1188.55
2019-05-16,1191.45
2019-05-17,1195.6
2019-05-20,1194.1
2019-05-21,1194.4
2019-05-22,1193.15
2019-05-23,1189.15
2019-05-24,1188.3
2019-05-27,1184.4
2019-05-28,1186
2019-05-29,1194.3
2019-05-30,1188.9
2019-05-31,1190.9
2019-06-03,1182.15
2019-06-04,1182.75
2019-06-05,1178.55
2019-06-07,1181.4
2019-06-10,1185.15
2019-06-11,1180.7
2019-06-12,1182.75
2019-06-13,1182.95
2019-06-14,1185.15
2019-06-17,1186.45
2019-06-18,1185.75
2019-06-19,1176.15
2019-06-20,1161.9
2019-06-21,1163.9
2019-06-24,1156.4
2019-06-25,1156.25
2019-06-26,1156.65
2019-06-27,1158.1
2019-06-28,1154.7
2019-07-01,1158.7
2019-07-02,1166.05
2019-07-03,1171.25
2019-07-04,1168.65
2019-07-05,1170.4
2019-07-08,1181.95
2019-07-09,1180.55
2019-07-10,1181.6
2019-07-11,1173.5
2019-07-12,1178.95
2019-07-15,1179.3
2019-07-16,1177.65
2019-07-17,1181.2
2019-07-18,1178.75
2019-07-19,1174.45
2019-07-22,1178.35
2019-07-23,1179
2019-07-24,1177.9
2019-07-25,1181.45
2019-07-26,1185
2019-07-29,1183.55
2019-07-30,1181.9
2019-07-31,1183.05
2019-08-01,1188.55
2019-08-02,1197.9
2019-08-05,1214.95
2019-08-06,1215.25
2019-08-07,1214.85
2019-08-08,1209
2019-08-09,1210
2019-08-12,1216.05
2019-08-13,1222.2
2019-08-14,1212.65
2019-08-16,1211.5
2019-08-19,1211
2019-08-20,1208.25
2019-08-21,1202.4
2019-08-22,1207.4
2019-08-23,1210.65
2019-08-26,1217.75
2019-08-27,1211.1
2019-08-28,1214
2019-08-29,1216.4
2019-08-30,1211.3
2019-09-02,1210.8
2019-09-03,1215.7
2019-09-04,1208.05
2019-09-05,1200.2
2019-09-06,1196.95
2019-09-09,1193.15
2019-09-10,1193.35
2019-09-11,1190.8
2019-09-16,1183.15
2019-09-17,1190.65
2019-09-18,1191.2
2019-09-19,1193.6
2019-09-20,1188.05
2019-09-23,1194
2019-09-24,1195.7
2019-09-25,1198.85
2019-09-26,1198.8
2019-09-27,1199.95
2019-09-30,1196.25
2019-10-01,1199.15
2019-10-02,1205.9
2019-10-04,1196.6
2019-10-07,1196.6
2019-10-08,1193.2
2019-10-10,1196.1
2019-10-11,1188.9
2019-10-14,1184.95
2019-10-15,1185.3
2019-10-16,1187.9
2019-10-17,1186.95
2019-10-18,1181.45
2019-10-21,1171.95
2019-10-22,1170
2019-10-23,1172.5
2019-10-24,1173
2019-10-25,1172.9
2019-10-28,1170.7
2019-10-29,1163.1
2019-10-30,1168
2019-10-31,1163.65
2019-11-01,1165.55
2019-11-04,1159.25
2019-11-05,1157.45
2019-11-06,1156.9
2019-11-07,1159.45
2019-11-08,1157.4
2019-11-11,1166.6
2019-11-12,1160.95
2019-11-13,1167.65
2019-11-14,1169.75
2019-11-15,1166.75
2019-11-18,1164.55
2019-11-19,1167.6
2019-11-20,1170.05
2019-11-21,1178.1
2019-11-22,1178.95
2019-11-25,1176.05
2019-11-26,1176.25
2019-11-27,1177.45
2019-11-28,1179
2019-11-29,1181.45
2019-12-02,1183.1
2019-12-03,1187.05
2019-12-04,1194.55
2019-12-05,1190.35
2019-12-06,1189.9
2019-12-09,1189.9
2019-12-10,1191.45
2019-12-11,1194.65
2019-12-12,1186.9
2019-12-13,1171.65
2019-12-16,1172.25
2019-12-17,1166.15
2019-12-18,1168.9
2019-12-19,1165.7
2019-12-20,1160.2
2019-12-23,1164.35
2019-12-24,1163.8
2019-12-26,1161.95
2019-12-27,1161.4
2019-12-30,1156.25
2020-01-02,1158.1
2020-01-03,1166.9
2020-01-06,1172
2020-01-07,1166.45
2020-01-08,1170.85
2020-01-09,1159.35
2020-01-10,1161.65
2020-01-13,1156.25
2020-01-14,1156.1
2020-01-15,1156.9
2020-01-16,1161.4
2020-01-17,1159.5
2020-01-20,1158.05
2020-01-21,1167.05
2020-01-22,1164.5
2020-01-23,1168.65
2020-01-28,1176.5
2020-01-29,1177.25
2020-01-30,1185.1
2020-01-31,1191.7
2020-02-03,1194.9
2020-02-04,1187.6
2020-02-05,1191.4
2020-02-06,1179.9
2020-02-07,1186.5
2020-02-10,1187.15
2020-02-11,1181.5
2020-02-12,1179.55
2020-02-13,1182.95
2020-02-14,1183.1
2020-02-17,1183.95
2020-02-18,1189.5
2020-02-19,1189.3
2020-02-20,1198.6
2020-02-21,1209.15
2020-02-24,1220.35
2020-02-25,1210.2
2020-02-26,1216.95
2020-02-27,1217.15
2020-02-28,1214.5
2020-03-02,1193.8
2020-03-03,1195.25
2020-03-04,1187.85
2020-03-05,1181.2
2020-03-06,1192.3
2020-03-09,1204.35
2020-03-10,1193.15
2020-03-11,1193.1
2020-03-12,1206.6
2020-03-13,1219.4
2020-03-16,1226.05
2020-03-17,1243.65
2020-03-18,1245.7
2020-03-19,1285.7
2020-03-20,1248.05
2020-03-23,1266.75
2020-03-24,1249.7
2020-03-25,1229.9
2020-03-26,1233.15
2020-03-27,1211.1
2020-03-30,1224.7
2020-03-31,1218.55
2020-04-01,1230.8
2020-04-02,1228.8
2020-04-03,1231.35
2020-04-06,1229.45
2020-04-07,1221.1
2020-04-08,1221.15
2020-04-09,1219.9
2020-04-10,1208.85
2020-04-13,1217.75
2020-04-14,1217.1
2020-04-16,1228.7
2020-04-17,1217.95
2020-04-20,1220.65
2020-04-21,1229.6
2020-04-22,1232.3
2020-04-23,1229.8
2020-04-24,1235.65
2020-04-27,1226.1
2020-04-28,1225.1
2020-04-29,1218.5
2020-05-04,1229.15
2020-05-06,1222.05
2020-05-07,1224.95
2020-05-08,1219.9
2020-05-11,1220.5
2020-05-12,1224.85
2020-05-13,1223.7
2020-05-14,1227.95
2020-05-15,1231.2
2020-05-18,1232.4
2020-05-19,1225.25
2020-05-20,1230.35
2020-05-21,1230.9
2020-05-22,1237
2020-05-25,1244.13
2020-05-26,1234.3
