Date,LUATTRUU Index
2011-03-18,1855.27
2011-03-21,1851.32
2011-03-22,1850.38
2011-03-23,1849.61
2011-03-24,1845.2
2011-03-25,1840.71
2011-03-28,1840.36
2011-03-29,1836.61
2011-03-30,1840.07
2011-03-31,1840.37
2011-04-01,1840.16
2011-04-04,1842.92
2011-04-05,1837.95
2011-04-06,1833.11
2011-04-07,1833.37
2011-04-08,1831.98
2011-04-11,1832.48
2011-04-12,1839.46
2011-04-13,1842.78
2011-04-14,1840.96
2011-04-15,1848.25
2011-04-18,1852.34
2011-04-19,1853.78
2011-04-20,1850.11
2011-04-21,1849.4
2011-04-25,1853.12
2011-04-26,1857.65
2011-04-27,1854.23
2011-04-28,1859.7
2011-04-29,1861.6
2011-05-02,1862.85
2011-05-03,1865.57
2011-05-04,1867.86
2011-05-05,1872.28
2011-05-06,1873.41
2011-05-09,1874.93
2011-05-10,1870.38
2011-05-11,1874.44
2011-05-12,1871.05
2011-05-13,1874.37
2011-05-16,1878.59
2011-05-17,1881.52
2011-05-18,1876.44
2011-05-19,1876.93
2011-05-20,1878.54
2011-05-23,1880.66
2011-05-24,1881.55
2011-05-25,1881.42
2011-05-26,1888.4
2011-05-27,1888.04
2011-05-31,1890.67
2011-06-01,1897.83
2011-06-02,1891.58
2011-06-03,1894.8
2011-06-06,1894.33
2011-06-07,1894.33
2011-06-08,1899.93
2011-06-09,1896.02
2011-06-10,1898.95
2011-06-13,1897.3
2011-06-14,1888.07
2011-06-15,1899.68
2011-06-16,1904.18
2011-06-17,1901.09
2011-06-20,1900.51
2011-06-21,1899.12
2011-06-22,1899.34
2011-06-23,1906.49
2011-06-24,1908.8
2011-06-27,1902.21
2011-06-28,1891.73
2011-06-29,1887.74
2011-06-30,1884.28
2011-07-01,1880.78
2011-07-05,1887.13
2011-07-06,1890.98
2011-07-07,1885.72
2011-07-08,1898.38
2011-07-11,1906.85
2011-07-12,1907.66
2011-07-13,1909.46
2011-07-14,1904.46
2011-07-15,1906.98
2011-07-18,1906.56
2011-07-19,1909.63
2011-07-20,1905.38
2011-07-21,1899.57
2011-07-22,1903.62
2011-07-25,1900.21
2011-07-26,1905.01
2011-07-27,1902.53
2011-07-28,1905.43
2011-07-29,1918.62
2011-08-01,1923.89
2011-08-02,1935.06
2011-08-03,1936.81
2011-08-04,1949.77
2011-08-05,1939.47
2011-08-08,1956.21
2011-08-09,1969.41
2011-08-10,1972.21
2011-08-11,1956.79
2011-08-12,1965.21
2011-08-15,1961.6
2011-08-16,1968.84
2011-08-17,1973.84
2011-08-18,1981.36
2011-08-19,1983.28
2011-08-22,1982.04
2011-08-23,1977.07
2011-08-24,1966.21
2011-08-25,1970.51
2011-08-26,1974.71
2011-08-29,1968.02
2011-08-30,1977.03
2011-08-31,1971.91
2011-09-01,1978.83
2011-09-02,1991.62
2011-09-06,1994.06
2011-09-07,1987.78
2011-09-08,1992.14
2011-09-09,1998.54
2011-09-12,1997
2011-09-13,1990.96
2011-09-14,1990.96
2011-09-15,1985.49
2011-09-16,1986.86
2011-09-19,2000.13
2011-09-20,1998.82
2011-09-21,2007.5
2011-09-22,2024.84
2011-09-23,2015.3
2011-09-26,2005.08
2011-09-27,1994.89
2011-09-28,1996.79
2011-09-29,2002.34
2011-09-30,2006.35
2011-10-03,2021.06
2011-10-04,2020.44
2011-10-05,2009.34
2011-10-06,2002.47
2011-10-07,1994.7
2011-10-11,1986.64
2011-10-12,1980.14
2011-10-13,1987.02
2011-10-14,1982.03
2011-10-17,1989.26
2011-10-18,1989.56
2011-10-19,1988.81
2011-10-20,1986.44
2011-10-21,1983.57
2011-10-24,1981.12
2011-10-25,1992.63
2011-10-26,1985.26
2011-10-27,1967.35
2011-10-28,1976.35
2011-10-31,1989.99
2011-11-01,2006.73
2011-11-02,2005.72
2011-11-03,2000.11
2011-11-04,2002.29
2011-11-07,2007.17
2011-11-08,2000
2011-11-09,2009.99
2011-11-10,2002.16
2011-11-14,2005.21
2011-11-15,2003.78
2011-11-16,2006.9
2011-11-17,2012.88
2011-11-18,2008.06
2011-11-21,2012.89
2011-11-22,2015.94
2011-11-23,2022.54
2011-11-25,2014.07
2011-11-28,2015.75
2011-11-29,2012.31
2011-11-30,2004.84
2011-12-01,2000.26
2011-12-02,2007.94
2011-12-05,2007.34
2011-12-06,2003.13
2011-12-07,2010.47
2011-12-08,2015.31
2011-12-09,2007.03
2011-12-12,2012.11
2011-12-13,2016
2011-12-14,2021.86
2011-12-15,2020.42
2011-12-16,2026.72
2011-12-19,2030.53
2011-12-20,2020.17
2011-12-21,2014.74
2011-12-22,2015.78
2011-12-23,2006.91
2011-12-27,2009.75
2011-12-28,2020.96
2011-12-29,2021.43
2011-12-30,2024.21
2012-01-03,2015.93
2012-01-04,2012.86
2012-01-05,2013.02
2012-01-06,2016.34
2012-01-09,2016.94
2012-01-10,2016.38
2012-01-11,2022.62
2012-01-12,2020.31
2012-01-13,2027.52
2012-01-17,2028.95
2012-01-18,2023.96
2012-01-19,2016.88
2012-01-20,2011.36
2012-01-23,2008.12
2012-01-24,2008.15
2012-01-25,2013.54
2012-01-26,2020.18
2012-01-27,2022.78
2012-01-30,2028.87
2012-01-31,2032.77
2012-02-01,2027.56
2012-02-02,2028.71
2012-02-03,2017.05
2012-02-06,2022.41
2012-02-07,2016.61
2012-02-08,2015.99
2012-02-09,2011.53
2012-02-10,2018.25
2012-02-13,2016.01
2012-02-14,2021.73
2012-02-15,2020.85
2012-02-16,2014.46
2012-02-17,2013.19
2012-02-21,2010.13
2012-02-22,2014.54
2012-02-23,2016.21
2012-02-24,2016.76
2012-02-27,2022.65
2012-02-28,2021.89
2012-02-29,2018.29
2012-03-01,2013.04
2012-03-02,2018.02
2012-03-05,2015.59
2012-03-06,2021.59
2012-03-07,2018.32
2012-03-08,2013.99
2012-03-09,2011.69
2012-03-12,2012.6
2012-03-13,2005.25
2012-03-14,1989.6
2012-03-15,1990.3
2012-03-16,1989.12
2012-03-19,1982.34
2012-03-20,1982.59
2012-03-21,1989.83
2012-03-22,1991.87
2012-03-23,1995.88
2012-03-26,1995.71
2012-03-27,2000.6
2012-03-28,2000.18
2012-03-29,2003.54
2012-03-30,1998.04
2012-04-02,1999.91
2012-04-03,1991.99
2012-04-04,1996.22
2012-04-05,2001.73
2012-04-06,2012.98
2012-04-09,2015.1
2012-04-10,2020.1
2012-04-11,2016.43
2012-04-12,2014.6
2012-04-13,2019.57
2012-04-16,2022.46
2012-04-17,2019.16
2012-04-18,2021.67
2012-04-19,2023.69
2012-04-20,2022.08
2012-04-23,2026.34
2012-04-24,2023.71
2012-04-25,2021.76
2012-04-26,2023.82
2012-04-27,2025.63
2012-04-30,2027.1
2012-05-01,2022.96
2012-05-02,2026.44
2012-05-03,2026.63
2012-05-04,2030.63
2012-05-07,2031.28
2012-05-08,2034.71
2012-05-09,2034.23
2012-05-10,2032.99
2012-05-11,2036.62
2012-05-14,2041.64
2012-05-15,2042.11
2012-05-16,2043.33
2012-05-17,2049.32
2012-05-18,2049.55
2012-05-21,2048.58
2012-05-22,2042.15
2012-05-23,2049.58
2012-05-24,2045.41
2012-05-25,2046.11
2012-05-29,2047.08
2012-05-30,2057.94
2012-05-31,2061.85
2012-06-01,2072.35
2012-06-04,2067.44
2012-06-05,2064.41
2012-06-06,2055.78
2012-06-07,2054.5
2012-06-08,2054.62
2012-06-11,2058.55
2012-06-12,2052.68
2012-06-13,2058.2
2012-06-14,2057.44
2012-06-15,2060.21
2012-06-18,2060.88
2012-06-19,2057.2
2012-06-20,2055.47
2012-06-21,2058.45
2012-06-22,2053.02
2012-06-25,2059.76
2012-06-26,2057.95
2012-06-27,2058.7
2012-06-28,2062.44
2012-06-29,2054.68
2012-07-02,2062.85
2012-07-03,2057.9
2012-07-05,2060.84
2012-07-06,2065.85
2012-07-09,2069.51
2012-07-10,2071.11
2012-07-11,2071.18
2012-07-12,2073.04
2012-07-13,2071.58
2012-07-16,2075.96
2012-07-17,2072.13
2012-07-18,2074.48
2012-07-19,2071.55
2012-07-20,2077.05
2012-07-23,2079.99
2012-07-24,2083.16
2012-07-25,2083.02
2012-07-26,2080.87
2012-07-27,2067.88
2012-07-30,2074.12
2012-07-31,2075.36
2012-08-01,2070.73
2012-08-02,2076.53
2012-08-03,2066.75
2012-08-06,2069.22
2012-08-07,2062.14
2012-08-08,2060.11
2012-08-09,2059.52
2012-08-10,2062.83
2012-08-13,2062.66
2012-08-14,2055.68
2012-08-15,2048.52
2012-08-16,2045.3
2012-08-17,2047.15
2012-08-20,2048.08
2012-08-21,2049.09
2012-08-22,2057.56
2012-08-23,2061.73
2012-08-24,2060.28
2012-08-27,2063.47
2012-08-28,2064.75
2012-08-29,2063.11
2012-08-30,2066.78
2012-08-31,2072.69
2012-09-04,2071.53
2012-09-05,2070.49
2012-09-06,2062.37
2012-09-07,2062.95
2012-09-10,2061.48
2012-09-11,2061
2012-09-12,2055.26
2012-09-13,2055.8
2012-09-14,2045.76
2012-09-17,2048.85
2012-09-18,2050.96
2012-09-19,2053.34
2012-09-20,2054.15
2012-09-21,2055.31
2012-09-24,2059.06
2012-09-25,2062.12
2012-09-26,2067.87
2012-09-27,2065.76
2012-09-28,2066.35
2012-10-01,2067.43
2012-10-02,2068.42
2012-10-03,2067.99
2012-10-04,2063.9
2012-10-05,2057.07
2012-10-09,2059.27
2012-10-10,2061.7
2012-10-11,2063.66
2012-10-12,2064.72
2012-10-15,2064.71
2012-10-16,2059.33
2012-10-17,2051.15
2012-10-18,2049.87
2012-10-19,2054.78
2012-10-22,2052.87
2012-10-23,2055.94
2012-10-24,2055.5
2012-10-25,2050.09
2012-10-26,2056.49
2012-10-29,2059.5
2012-10-31,2062.85
2012-11-01,2059.79
2012-11-02,2058.64
2012-11-05,2063.04
2012-11-06,2058.04
2012-11-07,2067.79
2012-11-08,2071.63
2012-11-09,2072.77
2012-11-13,2075.58
2012-11-14,2075.41
2012-11-15,2075.61
2012-11-16,2076.45
2012-11-19,2073.34
2012-11-20,2069.45
2012-11-21,2066.92
2012-11-23,2066.32
2012-11-26,2069.41
2012-11-27,2070.88
2012-11-28,2073.1
2012-11-29,2072.65
2012-11-30,2073.58
2012-12-03,2072.37
2012-12-04,2074.34
2012-12-05,2075.5
2012-12-06,2076.53
2012-12-07,2072.68
2012-12-10,2073.85
2012-12-11,2071.23
2012-12-12,2067.29
2012-12-13,2065.16
2012-12-14,2067.04
2012-12-17,2062.33
2012-12-18,2056.02
2012-12-19,2058.73
2012-12-20,2058.61
2012-12-21,2062.8
2012-12-24,2061.32
2012-12-26,2062.36
2012-12-27,2066.88
2012-12-28,2067.3
2012-12-31,2064.56
2013-01-02,2056.83
2013-01-03,2051.67
2013-01-04,2050.59
2013-01-07,2051.85
2013-01-08,2054.68
2013-01-09,2056.96
2013-01-10,2053.91
2013-01-11,2055.65
2013-01-14,2057.04
2013-01-15,2059.45
2013-01-16,2059.64
2013-01-17,2055.04
2013-01-18,2057.76
2013-01-22,2059.43
2013-01-23,2059.29
2013-01-24,2058.6
2013-01-25,2049.46
2013-01-28,2047.63
2013-01-29,2047
2013-01-30,2045.89
2013-01-31,2047.89
2013-02-01,2045.66
2013-02-04,2049.32
2013-02-05,2045.83
2013-02-06,2049.67
2013-02-07,2051.07
2013-02-08,2050.43
2013-02-11,2051.2
2013-02-12,2047.82
2013-02-13,2044.84
2013-02-14,2049.02
2013-02-15,2048.09
2013-02-19,2046.46
2013-02-20,2047.12
2013-02-21,2050.78
2013-02-22,2051.56
2013-02-25,2057.62
2013-02-26,2059.13
2013-02-27,2057.54
2013-02-28,2058.71
2013-03-01,2061.03
2013-03-04,2059.52
2013-03-05,2058.05
2013-03-06,2054.33
2013-03-07,2049.88
2013-03-08,2045.02
2013-03-11,2045.22
2013-03-12,2048.07
2013-03-13,2048.03
2013-03-14,2046.83
2013-03-15,2049.83
2013-03-18,2053.31
2013-03-19,2057.49
2013-03-20,2055.06
2013-03-21,2055.72
2013-03-22,2056.8
2013-03-25,2057.1
2013-03-26,2058.18
2013-03-27,2061.95
2013-03-28,2060.73
2013-03-29,2060.73
2013-04-01,2062.85
2013-04-02,2061.3
2013-04-03,2065.67
2013-04-04,2070.9
2013-04-05,2077.14
2013-04-08,2074.14
2013-04-09,2072.74
2013-04-10,2067.7
2013-04-11,2068.81
2013-04-12,2074.37
2013-04-15,2076.63
2013-04-16,2074.96
2013-04-17,2076.34
2013-04-18,2077.63
2013-04-19,2076.01
2013-04-22,2077.03
2013-04-23,2076.64
2013-04-24,2077.04
2013-04-25,2075.93
2013-04-26,2080.1
2013-04-29,2079.69
2013-04-30,2079.05
2013-05-01,2082.62
2013-05-02,2083.38
2013-05-03,2073.08
2013-05-06,2071.03
2013-05-07,2070
2013-05-08,2071.81
2013-05-09,2070.67
2013-05-10,2063.13
2013-05-13,2061.76
2013-05-14,2059.11
2013-05-15,2060.02
2013-05-16,2066.48
2013-05-17,2059.49
2013-05-20,2059.01
2013-05-21,2060.79
2013-05-22,2054.62
2013-05-23,2055.13
2013-05-24,2056.15
2013-05-28,2045.97
2013-05-29,2046.61
2013-05-30,2046.2
2013-05-31,2043.55
2013-06-03,2046.04
2013-06-04,2044.43
2013-06-05,2047.5
2013-06-06,2049.67
2013-06-07,2041.64
2013-06-10,2037.77
2013-06-11,2039.52
2013-06-12,2036.38
2013-06-13,2041
2013-06-14,2046.52
2013-06-17,2043.28
2013-06-18,2043.36
2013-06-19,2031.73
2013-06-20,2023.26
2013-06-21,2015.82
2013-06-24,2014.11
2013-06-25,2010.52
2013-06-26,2014.81
2013-06-27,2019.74
2013-06-28,2021.06
2013-07-01,2021.42
2013-07-02,2022.97
2013-07-03,2020.04
2013-07-05,2003.6
2013-07-08,2009.94
2013-07-09,2010.48
2013-07-10,2007.66
2013-07-11,2016.37
2013-07-12,2013.72
2013-07-15,2017.85
2013-07-16,2019.95
2013-07-17,2023.36
2013-07-18,2019.8
2013-07-19,2023.95
2013-07-22,2024.67
2013-07-23,2022.47
2013-07-24,2016.94
2013-07-25,2015.96
2013-07-26,2020.65
2013-07-29,2018.64
2013-07-30,2017.62
2013-07-31,2018.86
2013-08-01,2008.45
2013-08-02,2018.25
2013-08-05,2015.57
2013-08-06,2015.5
2013-08-07,2018.8
2013-08-08,2020.16
2013-08-09,2020.24
2013-08-12,2018.67
2013-08-13,2009.86
2013-08-14,2010.47
2013-08-15,2006.83
2013-08-16,2001.46
2013-08-19,1997.73
2013-08-20,2003
2013-08-21,1999.18
2013-08-22,1995.28
2013-08-23,2001.13
2013-08-26,2003.23
2013-08-27,2010.03
2013-08-28,2005.29
2013-08-29,2008.33
2013-08-30,2009.05
2013-09-03,2001.43
2013-09-04,1997.07
2013-09-05,1989.24
2013-09-06,1993.18
2013-09-09,1997.87
2013-09-10,1993.03
2013-09-11,1996.89
2013-09-12,1997.83
2013-09-13,1998.12
2013-09-16,2000.93
2013-09-17,2003.4
2013-09-18,2015.82
2013-09-19,2012.01
2013-09-20,2013.64
2013-09-23,2015.4
2013-09-24,2020.54
2013-09-25,2023.21
2013-09-26,2020.74
2013-09-27,2022.68
2013-09-30,2023.1
2013-10-01,2020.47
2013-10-02,2022.7
2013-10-03,2023.98
2013-10-04,2020.75
2013-10-07,2022.03
2013-10-08,2020.99
2013-10-09,2020.32
2013-10-10,2018.82
2013-10-11,2019.9
2013-10-15,2017.6
2013-10-16,2021.9
2013-10-17,2028.49
2013-10-18,2028
2013-10-21,2026.52
2013-10-22,2033.46
2013-10-23,2035.22
2013-10-24,2032.7
2013-10-25,2034.47
2013-10-28,2034.18
2013-10-29,2034.36
2013-10-30,2033.06
2013-10-31,2032.86
2013-11-01,2027.43
2013-11-04,2029.09
2013-11-05,2024.85
2013-11-06,2026.78
2013-11-07,2029.58
2013-11-08,2019.65
2013-11-12,2017.86
2013-11-13,2021.6
2013-11-14,2025.84
2013-11-15,2025.29
2013-11-18,2028.32
2013-11-19,2025.23
2013-11-20,2020.85
2013-11-21,2021.79
2013-11-22,2023.85
2013-11-25,2024.77
2013-11-26,2028.59
2013-11-27,2026.29
2013-11-29,2026.21
2013-12-02,2021.84
2013-12-03,2024.1
2013-12-04,2018.93
2013-12-05,2017.22
2013-12-06,2015.9
2013-12-09,2017.6
2013-12-10,2022.41
2013-12-11,2018.72
2013-12-12,2015.86
2013-12-13,2016.81
2013-12-16,2016.29
2013-12-17,2019.15
2013-12-18,2016.69
2013-12-19,2013.07
2013-12-20,2015.24
2013-12-23,2013.07
2013-12-24,2008.51
2013-12-26,2007.77
2013-12-27,2007.04
2013-12-30,2010.22
2013-12-31,2007.83
2014-01-02,2009.94
2014-01-03,2008.75
2014-01-06,2011.72
2014-01-07,2013.38
2014-01-08,2008.16
2014-01-09,2010.22
2014-01-10,2019.53
2014-01-13,2022.88
2014-01-14,2018.85
2014-01-15,2017.21
2014-01-16,2020.15
2014-01-17,2021.42
2014-01-21,2022.03
2014-01-22,2018.62
2014-01-23,2026.8
2014-01-24,2029.48
2014-01-27,2027.31
2014-01-28,2029.19
2014-01-29,2034.52
2014-01-30,2033.02
2014-01-31,2035.07
2014-02-03,2042.5
2014-02-04,2039.13
2014-02-05,2035.5
2014-02-06,2033.07
2014-02-07,2035.94
2014-02-10,2035.82
2014-02-11,2032.66
2014-02-12,2028.99
2014-02-13,2033.97
2014-02-14,2032.85
2014-02-18,2036.33
2014-02-19,2033.76
2014-02-20,2031.77
2014-02-21,2033.52
2014-02-24,2032.3
2014-02-25,2036.47
2014-02-26,2039.05
2014-02-27,2041.85
2014-02-28,2040.61
2014-03-03,2044.9
2014-03-04,2038.02
2014-03-05,2037.68
2014-03-06,2034.15
2014-03-07,2029.09
2014-03-10,2029.85
2014-03-11,2031.43
2014-03-12,2034.61
2014-03-13,2040.81
2014-03-14,2041.23
2014-03-17,2037.43
2014-03-18,2038.92
2014-03-19,2029.64
2014-03-20,2029.28
2014-03-21,2031.18
2014-03-24,2032.04
2014-03-25,2032.67
2014-03-26,2036.14
2014-03-27,2038.06
2014-03-28,2034.83
2014-03-31,2034.78
2014-04-01,2032.42
2014-04-02,2027.92
2014-04-03,2029.11
2014-04-04,2035.07
2014-04-07,2038.15
2014-04-08,2039.35
2014-04-09,2040.29
2014-04-10,2046.03
2014-04-11,2047.43
2014-04-14,2045.8
2014-04-15,2046.24
2014-04-16,2045.03
2014-04-17,2038.66
2014-04-21,2038.79
2014-04-22,2038.69
2014-04-23,2042.1
2014-04-24,2042.2
2014-04-25,2043.95
2014-04-28,2043.5
2014-04-29,2041.56
2014-04-30,2046.01
2014-05-01,2049.66
2014-05-02,2050.05
2014-05-05,2048.57
2014-05-06,2049.89
2014-05-07,2050.82
2014-05-08,2052.31
2014-05-09,2050.43
2014-05-12,2047.92
2014-05-13,2051.51
2014-05-14,2057.99
2014-05-15,2061.21
2014-05-16,2060.02
2014-05-19,2059.11
2014-05-20,2061.45
2014-05-21,2058.83
2014-05-22,2056.91
2014-05-23,2059.18
2014-05-27,2061
2014-05-28,2067.69
2014-05-29,2066.33
2014-05-30,2065.28
2014-06-02,2058.84
2014-06-03,2054.18
2014-06-04,2053.41
2014-06-05,2055.33
2014-06-06,2053.6
2014-06-09,2051.88
2014-06-10,2049.76
2014-06-11,2050.21
2014-06-12,2055.05
2014-06-13,2052.9
2014-06-16,2053.37
2014-06-17,2048.54
2014-06-18,2051.56
2014-06-19,2051.45
2014-06-20,2051.28
2014-06-23,2051.63
2014-06-24,2054.67
2014-06-25,2057.46
2014-06-26,2060.99
2014-06-27,2060.46
2014-06-30,2062.34
2014-07-01,2058.08
2014-07-02,2052.06
2014-07-03,2049.69
2014-07-07,2052.3
2014-07-08,2056.78
2014-07-09,2058.89
2014-07-10,2060.58
2014-07-11,2061.92
2014-07-14,2059.39
2014-07-15,2058.64
2014-07-16,2059.06
2014-07-17,2064.63
2014-07-18,2063.44
2014-07-21,2064.16
2014-07-22,2065.92
2014-07-23,2066.2
2014-07-24,2061.9
2014-07-25,2065.42
2014-07-28,2063.56
2014-07-29,2066.42
2014-07-30,2058.8
2014-07-31,2058.98
2014-08-01,2064.67
2014-08-04,2065.91
2014-08-05,2066.65
2014-08-06,2067.33
2014-08-07,2071.72
2014-08-08,2071.63
2014-08-11,2071.28
2014-08-12,2069.63
2014-08-13,2072.88
2014-08-14,2075.88
2014-08-15,2080.13
2014-08-18,2076.18
2014-08-19,2074.39
2014-08-20,2071.82
2014-08-21,2073.63
2014-08-22,2073.57
2014-08-25,2074.67
2014-08-26,2074.72
2014-08-27,2077.91
2014-08-28,2080.85
2014-08-29,2080.7
2014-09-02,2073.42
2014-09-03,2074.32
2014-09-04,2070.82
2014-09-05,2070.52
2014-09-08,2070.06
2014-09-09,2067.15
2014-09-10,2064.43
2014-09-11,2065.34
2014-09-12,2058.62
2014-09-15,2060.87
2014-09-16,2061.41
2014-09-17,2059.42
2014-09-18,2057.44
2014-09-19,2061.05
2014-09-22,2063.74
2014-09-23,2066.93
2014-09-24,2063.88
2014-09-25,2069.57
2014-09-26,2067.34
2014-09-29,2071.06
2014-09-30,2069.31
2014-10-01,2079.56
2014-10-02,2076.7
2014-10-03,2075.42
2014-10-06,2078.37
2014-10-07,2085.1
2014-10-08,2088.49
2014-10-09,2088.89
2014-10-10,2090.89
2014-10-14,2101.07
2014-10-15,2112.5
2014-10-16,2106.25
2014-10-17,2101.85
2014-10-20,2104.03
2014-10-21,2102.22
2014-10-22,2099.88
2014-10-23,2095.24
2014-10-24,2095.32
2014-10-27,2097.02
2014-10-28,2094.81
2014-10-29,2090.45
2014-10-30,2092.28
2014-10-31,2089.47
2014-11-03,2088.4
2014-11-04,2089.15
2014-11-05,2088.62
2014-11-06,2085.94
2014-11-07,2092.09
2014-11-10,2087.61
2014-11-12,2088.46
2014-11-13,2089.99
2014-11-14,2092.45
2014-11-17,2090.91
2014-11-18,2092.6
2014-11-19,2090.04
2014-11-20,2091.98
2014-11-21,2094.02
2014-11-24,2095.04
2014-11-25,2099.64
2014-11-26,2102.06
2014-11-28,2106.32
2014-12-01,2103.93
2014-12-02,2097.4
2014-12-03,2097.22
2014-12-04,2100.3
2014-12-05,2094.06
2014-12-08,2098.78
2014-12-09,2102.29
2014-12-10,2107.72
2014-12-11,2106.35
2014-12-12,2114.28
2014-12-15,2112.53
2014-12-16,2117.33
2014-12-17,2109.72
2014-12-18,2104.2
2014-12-19,2106.36
2014-12-22,2107.56
2014-12-23,2098.51
2014-12-24,2099.02
2014-12-26,2100.16
2014-12-29,2104.8
2014-12-30,2107.22
2014-12-31,2109.32
2015-01-02,2114.32
2015-01-05,2122.26
2015-01-06,2130.68
2015-01-07,2132.46
2015-01-08,2126.67
2015-01-09,2131.89
2015-01-12,2138.64
2015-01-13,2141.1
2015-01-14,2146.57
2015-01-15,2153.25
2015-01-16,2148.18
2015-01-20,2149.98
2015-01-21,2145.3
2015-01-22,2141.24
2015-01-23,2148.54
2015-01-26,2147.17
2015-01-27,2147.96
2015-01-28,2158.54
2015-01-29,2155.49
2015-01-30,2163.88
2015-02-02,2164.11
2015-02-03,2152.37
2015-02-04,2151.22
2015-02-05,2148.71
2015-02-06,2133.98
2015-02-09,2133.14
2015-02-10,2128.89
2015-02-11,2129.34
2015-02-12,2129.98
2015-02-13,2126.21
2015-02-17,2114.68
2015-02-18,2122.79
2015-02-19,2118.34
2015-02-20,2116.24
2015-02-23,2124.52
2015-02-24,2132.31
2015-02-25,2133.72
2015-02-26,2128.47
2015-02-27,2130.46
2015-03-02,2121.8
2015-03-03,2118.34
2015-03-04,2119.01
2015-03-05,2120.83
2015-03-06,2106.97
2015-03-09,2111.95
2015-03-10,2118.81
2015-03-11,2120.9
2015-03-12,2123.18
2015-03-13,2122.18
2015-03-16,2123.94
2015-03-17,2127.8
2015-03-18,2140.38
2015-03-19,2137.07
2015-03-20,2142.23
2015-03-23,2143.39
2015-03-24,2147.55
2015-03-25,2143.53
2015-03-26,2134.78
2015-03-27,2142.2
2015-03-30,2140.58
2015-03-31,2143.9
2015-04-01,2150.71
2015-04-02,2146.62
2015-04-03,2154.35
2015-04-06,2147.36
2015-04-07,2148.27
2015-04-08,2148.44
2015-04-09,2141.26
2015-04-10,2141.4
2015-04-13,2143.59
2015-04-14,2147.65
2015-04-15,2148.26
2015-04-16,2150.18
2015-04-17,2152.89
2015-04-20,2147.59
2015-04-21,2146.15
2015-04-22,2139.52
2015-04-23,2142.49
2015-04-24,2145.51
2015-04-27,2145.02
2015-04-28,2139.88
2015-04-29,2134.01
2015-04-30,2132.62
2015-05-01,2124.86
2015-05-04,2123.2
2015-05-05,2118.83
2015-05-06,2112.67
2015-05-07,2118.15
2015-05-08,2122.36
2015-05-11,2110.26
2015-05-12,2112.2
2015-05-13,2110.36
2015-05-14,2113.98
2015-05-15,2123.18
2015-05-18,2114.49
2015-05-19,2110.64
2015-05-20,2112.07
2015-05-21,2118.37
2015-05-22,2113.35
2015-05-26,2122.93
2015-05-27,2123.31
2015-05-28,2124.58
2015-05-29,2128.78
2015-06-01,2118.42
2015-06-02,2111.69
2015-06-03,2102.81
2015-06-04,2109.27
2015-06-05,2099.49
2015-06-08,2102.3
2015-06-09,2098.39
2015-06-10,2092.74
2015-06-11,2101.77
2015-06-12,2101.55
2015-06-15,2104.41
2015-06-16,2108.21
2015-06-17,2109.59
2015-06-18,2105.61
2015-06-19,2113.73
2015-06-22,2104.46
2015-06-23,2099.97
2015-06-24,2104.44
2015-06-25,2102.95
2015-06-26,2095.03
2015-06-29,2110.37
2015-06-30,2109.99
2015-07-01,2100.9
2015-07-02,2104.54
2015-07-06,2116.71
2015-07-07,2121.58
2015-07-08,2125.28
2015-07-09,2115
2015-07-10,2103.11
2015-07-13,2102.31
2015-07-14,2105.54
2015-07-15,2111.12
2015-07-16,2110.55
2015-07-17,2111.46
2015-07-20,2108.46
2015-07-21,2112.03
2015-07-22,2114.18
2015-07-23,2118.96
2015-07-24,2120.26
2015-07-27,2124.98
2015-07-28,2122.95
2015-07-29,2120.58
2015-07-30,2121.7
2015-07-31,2127.58
2015-08-03,2133.64
2015-08-04,2127.33
2015-08-05,2121.74
2015-08-06,2125.66
2015-08-07,2131.58
2015-08-10,2125.61
2015-08-11,2136.37
2015-08-12,2137.01
2015-08-13,2131
2015-08-14,2130.22
2015-08-17,2135.2
2015-08-18,2130.39
2015-08-19,2137.77
2015-08-20,2141.99
2015-08-21,2145.36
2015-08-24,2151.35
2015-08-25,2136.46
2015-08-26,2132.34
2015-08-27,2133.55
2015-08-28,2130.85
2015-08-31,2128.51
2015-09-01,2130.81
2015-09-02,2128.18
2015-09-03,2131.33
2015-09-04,2136
2015-09-08,2128.71
2015-09-09,2130.95
2015-09-10,2127.47
2015-09-11,2132.34
2015-09-14,2132.61
2015-09-15,2120.57
2015-09-16,2118.23
2015-09-17,2128.27
2015-09-18,2137.93
2015-09-21,2128.83
2015-09-22,2138.69
2015-09-23,2137.44
2015-09-24,2140.75
2015-09-25,2135.82
2015-09-28,2144.5
2015-09-29,2148.38
2015-09-30,2147.19
2015-10-01,2148.86
2015-10-02,2155.66
2015-10-05,2148.35
2015-10-06,2150.88
2015-10-07,2148.43
2015-10-08,2143.3
2015-10-09,2143.79
2015-10-13,2148.96
2015-10-14,2157.77
2015-10-15,2152.79
2015-10-16,2152.59
2015-10-19,2151.82
2015-10-20,2146.82
2015-10-21,2151.66
2015-10-22,2153.06
2015-10-23,2146.67
2015-10-26,2149.62
2015-10-27,2153.09
2015-10-28,2146.06
2015-10-29,2137.12
2015-10-30,2139.33
2015-11-02,2135.92
2015-11-03,2131.67
2015-11-04,2129.54
2015-11-05,2127.99
2015-11-06,2118.2
2015-11-09,2117.47
2015-11-10,2120.3
2015-11-12,2119.78
